ID	Name	GPR	Subsystem	Reaction	Reaction_eq	Lb	Ub	Metabolites	Coefficient	Source
Kidney_Exchange_CO2			Exchange/demand reactions	Kidney_MAM01596e <=> MAM01596e	CO2 <=> CO2	-1000	1000	['Kidney_MAM01596e', 'MAM01596e']	[-1.0, 1.0]	PMID: 31699973
Kidney_Exchange_H2O			Exchange/demand reactions	Kidney_MAM02040e <=> MAM02040e	H2O <=> H2O	-1000	1000	['Kidney_MAM02040e', 'MAM02040e']	[-1.0, 1.0]	PMID: 31699973
Kidney_Exchange_Lac			Exchange/demand reactions	Kidney_MAM02403e <=> MAM02403e	L-lactate <=> L-lactate	-1000	1000	['Kidney_MAM02403e', 'MAM02403e']	[-1.0, 1.0]	PMID: 31699973
Skin_Exchange_glycogen			Exchange/demand reactions	Skin_MAM03161e <=> MAM03161e	glycogen <=> glycogen	-1000	1000	['MAM03161e', 'Skin_MAM03161e']	[1.0, -1.0]	PMID: 31699973
Skin_Exchange_palmitate			Exchange/demand reactions	Skin_MAM02674e <=> MAM02674e	palmitate <=> palmitate	-1000	1000	['Skin_MAM02674e', 'MAM02674e']	[-1.0, 1.0]	PMID: 31699973
Skin_Exchange_O2			Exchange/demand reactions	Skin_MAM02630e <=> MAM02630e	O2 <=> O2	-1000	1000	['Skin_MAM02630e', 'MAM02630e']	[-1.0, 1.0]	PMID: 31699973
Skin_Exchange_CO2			Exchange/demand reactions	Skin_MAM01596e <=> MAM01596e	CO2 <=> CO2	-1000	1000	['Skin_MAM01596e', 'MAM01596e']	[-1.0, 1.0]	PMID: 31699973
Skin_Exchange_H2O			Exchange/demand reactions	Skin_MAM02040e <=> MAM02040e	H2O <=> H2O	-1000	1000	['Skin_MAM02040e', 'MAM02040e']	[-1.0, 1.0]	PMID: 31699973
Skin_Exchange_Lac			Exchange/demand reactions	Skin_MAM02403e <=> MAM02403e	L-lactate <=> L-lactate	-1000	1000	['Skin_MAM02403e', 'MAM02403e']	[-1.0, 1.0]	PMID: 31699973
Muscle_Exchange_glycogen			Exchange/demand reactions	Muscle_MAM03161e <=> MAM03161e	glycogen <=> glycogen	-1000	1000	['Muscle_MAM03161e', 'MAM03161e']	[-1.0, 1.0]	PMID: 31699973
Muscle_Exchange_palmitate			Exchange/demand reactions	Muscle_MAM02674e <=> MAM02674e	palmitate <=> palmitate	-1000	1000	['Muscle_MAM02674e', 'MAM02674e']	[-1.0, 1.0]	PMID: 31699973
Muscle_Exchange_O2			Exchange/demand reactions	Muscle_MAM02630e <=> MAM02630e	O2 <=> O2	-1000	1000	['Muscle_MAM02630e', 'MAM02630e']	[-1.0, 1.0]	PMID: 31699973
Muscle_Exchange_CO2			Exchange/demand reactions	Muscle_MAM01596e <=> MAM01596e	CO2 <=> CO2	-1000	1000	['Muscle_MAM01596e', 'MAM01596e']	[-1.0, 1.0]	PMID: 31699973
Muscle_Exchange_H2O			Exchange/demand reactions	Muscle_MAM02040e <=> MAM02040e	H2O <=> H2O	-1000	1000	['Muscle_MAM02040e', 'MAM02040e']	[-1.0, 1.0]	PMID: 31699973
Muscle_Exchange_Lac			Exchange/demand reactions	Muscle_MAM02403e => MAM02403e	L-lactate => L-lactate	0	1000	['Muscle_MAM02403e', 'MAM02403e']	[-1.0, 1.0]	PMID: 31699973
EX_MAM02674e	palmitate exchange			MAM02674e <=> 	palmitate <=> 	-1000	1000	['MAM02674e']	[-1.0]	PMID: 31699973
EX_MAM02630e	O2 exchange			MAM02630e <=> 	O2 <=> 	-1000	1000	['MAM02630e']	[-1.0]	PMID: 31699973
EX_MAM01596e	CO2 exchange			MAM01596e <=> 	CO2 <=> 	-1000	1000	['MAM01596e']	[-1.0]	PMID: 31699973
EX_MAM02040e	H2O exchange			MAM02040e <=> 	H2O <=> 	-1000	1000	['MAM02040e']	[-1.0]	PMID: 31699973
Heart_GlycogenPhosphorylase			Starch and sucrose metabolism	Heart_MAM02751c + Heart_MAM03161c => Heart_MAM01967c	Pi + glycogen => glucose-1-phosphate	0	1000	['Heart_MAM02751c', 'Heart_MAM01967c', 'Heart_MAM03161c']	[-1.0, 1.0, -1.0]	PMID: 31699973
Brain_GlycogenPhosphorylase			Starch and sucrose metabolism	Brain_MAM02751c + Brain_MAM03161c => Brain_MAM01967c	Pi + glycogen => glucose-1-phosphate	0	1000	['Brain_MAM02751c', 'Brain_MAM01967c', 'Brain_MAM03161c']	[-1.0, 1.0, -1.0]	PMID: 31699973
