Row	AdultMale_Adipocytes	ElderlyMale_Adipocytes	AdultFemale_Adipocytes	ElderlyFemale_Adipocytes	AdultMale_Agland	ElderlyMale_Agland	AdultFemale_Agland	ElderlyFemale_Agland	AdultMale_Brain	ElderlyMale_Brain	AdultFemale_Brain	ElderlyFemale_Brain	AdultMale_Colon	ElderlyMale_Colon	AdultFemale_Colon	ElderlyFemale_Colon	AdultMale_Heart	ElderlyMale_Heart	AdultFemale_Heart	ElderlyFemale_Heart	AdultMale_Kidney	ElderlyMale_Kidney	AdultFemale_Kidney	ElderlyFemale_Kidney	AdultMale_Liver	ElderlyMale_Liver	AdultFemale_Liver	ElderlyFemale_Liver	AdultMale_Lung	ElderlyMale_Lung	AdultFemale_Lung	ElderlyFemale_Lung	AdultMale_Muscle	ElderlyMale_Muscle	AdultFemale_Muscle	ElderlyFemale_Muscle	AdultMale_Pancreas	ElderlyMale_Pancreas	AdultFemale_Pancreas	ElderlyFemale_Pancreas	AdultMale_Scord	ElderlyMale_Scord	AdultFemale_Scord	ElderlyFemale_Scord	AdultMale_sIEC	ElderlyMale_sIEC	AdultFemale_sIEC	ElderlyFemale_sIEC	AdultMale_Skin	ElderlyMale_Skin	AdultFemale_Skin	ElderlyFemale_Skin	AdultMale_Spleen	ElderlyMale_Spleen	AdultFemale_Spleen	ElderlyFemale_Spleen	AdultMale_Stomach	ElderlyMale_Stomach	AdultFemale_Stomach	ElderlyFemale_Stomach	AdultMale_Thyroidgland	ElderlyMale_Thyroidgland	AdultFemale_Thyroidgland	ElderlyFemale_Thyroidgland	AdultMale_Urinarybladder	ElderlyMale_Urinarybladder	AdultFemale_Urinarybladder	ElderlyFemale_Urinarybladder
Linoleate metabolism	19.6982397317687	19.6982397317687	19.6982397317687	19.6982397317687	19.6982397317687	19.6982397317687	19.6982397317687	19.6982397317687	-60.1005867560771	-60.1005867560771	-48.7007544006706	-48.7007544006706	19.6982397317687	19.6982397317687	19.6982397317687	19.6982397317687	-48.7007544006706	-48.7007544006706	-48.7007544006706	-48.7007544006706	8.29840737636212	-60.1005867560771	19.6982397317687	19.6982397317687	19.6982397317687	19.6982397317687	19.6982397317687	19.6982397317687	25.3981559094719	19.6982397317687	25.3981559094719	25.3981559094719	-60.1005867560771	-60.1005867560771	-60.1005867560771	-60.1005867560771	19.6982397317687	-48.7007544006706	-48.7007544006706	19.6982397317687	-48.7007544006706	-48.7007544006706	-48.7007544006706	-48.7007544006706	19.6982397317687	19.6982397317687	19.6982397317687	19.6982397317687	25.3981559094719	25.3981559094719	25.3981559094719	25.3981559094719	19.6982397317687	19.6982397317687	19.6982397317687	25.3981559094719	19.6982397317687	19.6982397317687	19.6982397317687	19.6982397317687	19.6982397317687	19.6982397317687	19.6982397317687	19.6982397317687	19.6982397317687	25.3981559094719	19.6982397317687	19.6982397317687
Lipoic acid metabolism	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	-100	-100	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303	3.03030303030303
Lysine metabolism	10.355486862442	10.355486862442	10.355486862442	10.355486862442	5.10046367851622	5.10046367851622	5.10046367851622	5.10046367851622	5.10046367851622	5.10046367851622	5.10046367851622	5.10046367851622	-15.919629057187	10.355486862442	10.355486862442	10.355486862442	-36.9397217928903	-36.9397217928903	-36.9397217928903	-36.9397217928903	5.10046367851622	15.6105100463678	-15.919629057187	26.1205564142195	5.10046367851622	10.355486862442	-0.154559505409591	10.355486862442	15.6105100463678	10.355486862442	10.355486862442	10.355486862442	-15.919629057187	-15.919629057187	-15.919629057187	-15.919629057187	-36.9397217928903	10.355486862442	-15.919629057187	10.355486862442	5.10046367851622	10.355486862442	-0.154559505409591	5.10046367851622	-15.919629057187	10.355486862442	10.355486862442	-15.919629057187	5.10046367851622	5.10046367851622	5.10046367851622	15.6105100463678	-15.919629057187	-15.919629057187	-15.919629057187	-15.919629057187	10.355486862442	-15.919629057187	-15.919629057187	-15.919629057187	15.6105100463678	15.6105100463678	15.6105100463678	15.6105100463678	15.6105100463678	20.8655332302937	20.8655332302937	-15.919629057187
Metabolism of other amino acids	-51.4285714285714	-51.4285714285714	-51.4285714285714	-51.4285714285714	-51.4285714285714	-51.4285714285714	-51.4285714285714	-51.4285714285714	-51.4285714285714	-51.4285714285714	-51.4285714285714	-51.4285714285714	-51.4285714285714	-51.4285714285714	-51.4285714285714	-51.4285714285714	-51.4285714285714	-51.4285714285714	-51.4285714285714	-51.4285714285714	-2.85714285714285	-2.85714285714285	-2.85714285714285	288.571428571429	385.714285714286	385.714285714286	385.714285714286	385.714285714286	-2.85714285714285	-2.85714285714285	-2.85714285714285	-2.85714285714285	-51.4285714285714	-51.4285714285714	-51.4285714285714	-51.4285714285714	-51.4285714285714	-51.4285714285714	-51.4285714285714	-51.4285714285714	45.7142857142857	45.7142857142857	45.7142857142857	45.7142857142857	-2.85714285714285	-2.85714285714285	-2.85714285714285	288.571428571429	-51.4285714285714	-51.4285714285714	-51.4285714285714	-51.4285714285714	-2.85714285714285	-2.85714285714285	-2.85714285714285	-2.85714285714285	-51.4285714285714	-51.4285714285714	-51.4285714285714	-51.4285714285714	-51.4285714285714	-51.4285714285714	-51.4285714285714	-51.4285714285714	-51.4285714285714	-51.4285714285714	-51.4285714285714	-51.4285714285714
Miscellaneous	12.2249388753056	20.5378973105134	12.2249388753056	16.3814180929095	12.2249388753056	12.2249388753056	12.2249388753056	12.2249388753056	-8.55745721271393	-21.0268948655257	-4.40097799511002	-16.8704156479218	16.3814180929095	3.9119804400978	8.06845965770171	3.9119804400978	-37.6528117359413	-45.9657701711491	-33.4963325183374	-45.9657701711491	3.9119804400978	-4.40097799511002	-16.8704156479218	45.4767726161369	-4.40097799511002	-4.40097799511002	-4.40097799511002	-8.55745721271393	24.6943765281174	16.3814180929095	24.6943765281174	16.3814180929095	-25.1833740831296	-21.0268948655257	-16.8704156479218	-37.6528117359413	-33.4963325183374	-29.3398533007335	-37.6528117359413	-29.3398533007335	-12.7139364303178	-25.1833740831296	-25.1833740831296	-25.1833740831296	24.6943765281174	24.6943765281174	16.3814180929095	28.8508557457213	12.2249388753056	12.2249388753056	16.3814180929095	12.2249388753056	8.06845965770171	16.3814180929095	8.06845965770171	3.9119804400978	24.6943765281174	24.6943765281174	24.6943765281174	16.3814180929095	-0.244498777506112	-0.244498777506112	-0.244498777506112	-0.244498777506112	8.06845965770171	8.06845965770171	12.2249388753056	-0.244498777506112
N-glycan metabolism	13.0679156908665	11.4754098360656	13.0679156908665	11.4754098360656	0.327868852459012	0.327868852459012	11.4754098360656	0.327868852459012	11.4754098360656	-15.5971896955504	11.4754098360656	-2.85714285714286	11.4754098360656	9.88290398126463	9.88290398126463	9.88290398126463	0.327868852459012	0.327868852459012	1.92037470725995	1.92037470725995	11.4754098360656	1.92037470725995	-7.63466042154567	11.4754098360656	-6.04215456674473	-6.04215456674473	-6.04215456674473	-6.04215456674473	11.4754098360656	13.0679156908665	11.4754098360656	11.4754098360656	-90.4449648711944	-90.4449648711944	-90.4449648711944	-90.4449648711944	-7.63466042154567	-7.63466042154567	-7.63466042154567	-7.63466042154567	5.10538641686182	5.10538641686182	3.51288056206089	5.10538641686182	13.0679156908665	13.0679156908665	13.0679156908665	13.0679156908665	0.327868852459012	0.327868852459012	0.327868852459012	0.327868852459012	11.4754098360656	11.4754098360656	11.4754098360656	11.4754098360656	9.88290398126463	9.88290398126463	9.88290398126463	9.88290398126463	11.4754098360656	11.4754098360656	11.4754098360656	11.4754098360656	11.4754098360656	11.4754098360656	16.2529274004684	-2.85714285714286
Nicotinate and nicotinamide metabolism	12.6760563380282	35.2112676056338	35.2112676056338	18.3098591549296	1.40845070422535	1.40845070422535	1.40845070422535	1.40845070422535	-43.6619718309859	-43.6619718309859	-43.6619718309859	-21.1267605633803	-4.22535211267606	-9.85915492957746	-4.22535211267606	-4.22535211267606	-43.6619718309859	-32.3943661971831	-43.6619718309859	-38.0281690140845	12.6760563380282	-4.22535211267606	12.6760563380282	29.5774647887324	-15.4929577464789	12.6760563380282	18.3098591549296	18.3098591549296	23.943661971831	46.4788732394366	18.3098591549296	18.3098591549296	-43.6619718309859	-43.6619718309859	-43.6619718309859	-43.6619718309859	-38.0281690140845	-32.3943661971831	-38.0281690140845	-32.3943661971831	-15.4929577464789	-15.4929577464789	-66.1971830985916	-15.4929577464789	18.3098591549296	18.3098591549296	18.3098591549296	29.5774647887324	12.6760563380282	12.6760563380282	12.6760563380282	12.6760563380282	35.2112676056338	46.4788732394366	35.2112676056338	46.4788732394366	7.04225352112676	7.04225352112676	7.04225352112676	7.04225352112676	23.943661971831	18.3098591549296	23.943661971831	18.3098591549296	12.6760563380282	12.6760563380282	35.2112676056338	-9.85915492957746
O-glycan metabolism	-3.3175355450237	-3.3175355450237	-3.3175355450237	-3.3175355450237	-3.3175355450237	-3.3175355450237	-3.3175355450237	-3.3175355450237	-19.4312796208531	-19.4312796208531	-19.4312796208531	-19.4312796208531	45.0236966824645	-3.3175355450237	-3.3175355450237	-3.3175355450237	-19.4312796208531	-19.4312796208531	-19.4312796208531	-19.4312796208531	-3.3175355450237	-3.3175355450237	-19.4312796208531	-3.3175355450237	-3.3175355450237	-3.3175355450237	-3.3175355450237	-3.3175355450237	-3.3175355450237	-3.3175355450237	-3.3175355450237	-3.3175355450237	-3.3175355450237	-3.3175355450237	-67.7725118483412	-19.4312796208531	-67.7725118483412	-67.7725118483412	-67.7725118483412	-67.7725118483412	-3.3175355450237	-19.4312796208531	-19.4312796208531	-19.4312796208531	45.0236966824645	45.0236966824645	45.0236966824645	45.0236966824645	-3.3175355450237	-3.3175355450237	-3.3175355450237	-3.3175355450237	-3.3175355450237	-3.3175355450237	-3.3175355450237	-3.3175355450237	45.0236966824645	45.0236966824645	109.478672985782	45.0236966824645	61.1374407582938	61.1374407582938	61.1374407582938	61.1374407582938	-3.3175355450237	-3.3175355450237	-3.3175355450237	-3.3175355450237
Omega-3 fatty acid metabolism	12.2112211221122	12.2112211221122	12.2112211221122	12.2112211221122	13.9375476009139	13.9375476009139	13.9375476009139	13.9375476009139	-39.5785732419396	-37.8522467631379	-39.5785732419396	-37.8522467631379	15.6638740797157	17.3902005585174	17.3902005585174	17.3902005585174	-37.8522467631379	-43.031226199543	-39.5785732419396	-39.5785732419396	19.1165270373191	-32.6732673267327	15.6638740797157	19.1165270373191	19.1165270373191	19.1165270373191	19.1165270373191	19.1165270373191	15.6638740797157	15.6638740797157	15.6638740797157	15.6638740797157	-37.8522467631379	-51.6628585935517	-39.5785732419396	-37.8522467631379	13.9375476009139	-39.5785732419396	-37.8522467631379	13.9375476009139	-37.8522467631379	-39.5785732419396	-39.5785732419396	-39.5785732419396	15.6638740797157	15.6638740797157	17.3902005585174	15.6638740797157	17.3902005585174	17.3902005585174	15.6638740797157	17.3902005585174	12.2112211221122	8.75856816450875	8.75856816450875	12.2112211221122	17.3902005585174	17.3902005585174	17.3902005585174	15.6638740797157	12.2112211221122	12.2112211221122	12.2112211221122	13.9375476009139	17.3902005585174	15.6638740797157	17.3902005585174	12.2112211221122
Omega-6 fatty acid metabolism	1.31463628396143	1.31463628396143	1.31463628396143	1.31463628396143	4.29447852760735	4.29447852760735	4.29447852760735	4.29447852760735	1.31463628396143	-13.5845749342682	1.31463628396143	4.29447852760735	1.31463628396143	4.29447852760735	4.29447852760735	4.29447852760735	-13.5845749342682	-10.6047326906223	1.31463628396143	1.31463628396143	10.2541630148992	10.2541630148992	1.31463628396143	13.2340052585451	13.2340052585451	-4.64504820333042	10.2541630148992	-7.62489044697635	1.31463628396143	1.31463628396143	1.31463628396143	1.31463628396143	-13.5845749342682	-28.4837861524978	-16.5644171779141	-13.5845749342682	-16.5644171779141	-13.5845749342682	-13.5845749342682	-13.5845749342682	4.29447852760735	1.31463628396143	1.31463628396143	1.31463628396143	4.29447852760735	4.29447852760735	4.29447852760735	4.29447852760735	7.27432077125328	4.29447852760735	4.29447852760735	4.29447852760735	-7.62489044697635	-7.62489044697635	-10.6047326906223	1.31463628396143	4.29447852760735	4.29447852760735	4.29447852760735	4.29447852760735	4.29447852760735	4.29447852760735	4.29447852760735	7.27432077125328	4.29447852760735	1.31463628396143	4.29447852760735	1.31463628396143
Pantothenate and CoA metabolism	14.5263157894737	7.36842105263158	14.5263157894737	14.5263157894737	7.36842105263158	7.36842105263158	7.36842105263158	7.36842105263158	14.5263157894737	-42.7368421052632	0.210526315789473	-42.7368421052632	14.5263157894737	7.36842105263158	14.5263157894737	14.5263157894737	-6.94736842105263	-49.8947368421053	-6.94736842105263	-6.94736842105263	-35.5789473684211	-42.7368421052632	-49.8947368421053	7.36842105263158	7.36842105263158	7.36842105263158	7.36842105263158	7.36842105263158	14.5263157894737	14.5263157894737	21.6842105263158	14.5263157894737	-14.1052631578947	-14.1052631578947	-14.1052631578947	-14.1052631578947	-35.5789473684211	-35.5789473684211	-35.5789473684211	-35.5789473684211	-6.94736842105263	-6.94736842105263	-42.7368421052632	-6.94736842105263	14.5263157894737	-6.94736842105263	14.5263157894737	14.5263157894737	7.36842105263158	7.36842105263158	7.36842105263158	7.36842105263158	28.8421052631579	28.8421052631579	28.8421052631579	21.6842105263158	14.5263157894737	-6.94736842105263	7.36842105263158	-6.94736842105263	14.5263157894737	14.5263157894737	14.5263157894737	14.5263157894737	14.5263157894737	14.5263157894737	14.5263157894737	14.5263157894737
Pentose Phosphate Pathway	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	1.49253731343283	-100
Pentose and glucuronate interconversions	9.82503364737551	9.82503364737551	9.82503364737551	9.82503364737551	18.9771197846568	18.9771197846568	28.1292059219381	9.82503364737551	9.82503364737551	-26.7833109017497	9.82503364737551	-17.6312247644684	0.672947510094218	0.672947510094218	0.672947510094218	0.672947510094218	-26.7833109017497	-26.7833109017497	-26.7833109017497	-26.7833109017497	9.82503364737551	0.672947510094218	-26.7833109017497	18.9771197846568	9.82503364737551	0.672947510094218	18.9771197846568	0.672947510094218	0.672947510094218	0.672947510094218	0.672947510094218	0.672947510094218	-35.935397039031	-35.935397039031	-26.7833109017497	-26.7833109017497	-8.47913862718707	-8.47913862718707	-8.47913862718707	-8.47913862718707	0.672947510094218	0.672947510094218	-8.47913862718707	-8.47913862718707	-8.47913862718707	0.672947510094218	0.672947510094218	-8.47913862718707	9.82503364737551	18.9771197846568	18.9771197846568	9.82503364737551	0.672947510094218	0.672947510094218	0.672947510094218	0.672947510094218	0.672947510094218	0.672947510094218	0.672947510094218	0.672947510094218	18.9771197846568	18.9771197846568	18.9771197846568	18.9771197846568	9.82503364737551	9.82503364737551	9.82503364737551	0.672947510094218
Pentose phosphate pathway	12.8384279475982	12.8384279475982	12.8384279475982	12.8384279475982	24.7161572052402	24.7161572052402	24.7161572052402	24.7161572052402	-16.8558951965066	-16.8558951965066	-16.8558951965066	-16.8558951965066	12.8384279475982	12.8384279475982	12.8384279475982	12.8384279475982	-22.7947598253275	-22.7947598253275	-22.7947598253275	-16.8558951965066	-10.9170305676856	-16.8558951965066	-16.8558951965066	24.7161572052402	-16.8558951965066	-16.8558951965066	-10.9170305676856	-10.9170305676856	12.8384279475982	12.8384279475982	12.8384279475982	12.8384279475982	-34.6724890829694	-16.8558951965066	-22.7947598253275	-22.7947598253275	-16.8558951965066	-16.8558951965066	-16.8558951965066	-16.8558951965066	-4.97816593886464	-16.8558951965066	-10.9170305676856	-22.7947598253275	18.7772925764192	-4.97816593886464	12.8384279475982	0.960698689956323	12.8384279475982	12.8384279475982	12.8384279475982	12.8384279475982	12.8384279475982	12.8384279475982	12.8384279475982	12.8384279475982	-4.97816593886464	-4.97816593886464	-4.97816593886464	-4.97816593886464	6.89956331877728	12.8384279475982	6.89956331877728	6.89956331877728	12.8384279475982	18.7772925764192	12.8384279475982	6.89956331877728
Phenylalanine metabolism	-19.0476190476191	-19.0476190476191	-19.0476190476191	-19.0476190476191	-19.0476190476191	-19.0476190476191	-19.0476190476191	-19.0476190476191	-19.0476190476191	-19.0476190476191	-19.0476190476191	-19.0476190476191	-19.0476190476191	-19.0476190476191	-19.0476190476191	-19.0476190476191	-19.0476190476191	-19.0476190476191	-19.0476190476191	-19.0476190476191	142.857142857143	142.857142857143	142.857142857143	142.857142857143	142.857142857143	142.857142857143	142.857142857143	142.857142857143	-19.0476190476191	-19.0476190476191	-19.0476190476191	-19.0476190476191	-19.0476190476191	-19.0476190476191	-19.0476190476191	-19.0476190476191	-19.0476190476191	-19.0476190476191	-19.0476190476191	-19.0476190476191	-19.0476190476191	-19.0476190476191	-19.0476190476191	-19.0476190476191	-19.0476190476191	-19.0476190476191	-19.0476190476191	-19.0476190476191	-19.0476190476191	-19.0476190476191	-19.0476190476191	-19.0476190476191	-19.0476190476191	-19.0476190476191	-19.0476190476191	-19.0476190476191	-19.0476190476191	-19.0476190476191	-19.0476190476191	-19.0476190476191	-19.0476190476191	-19.0476190476191	-19.0476190476191	-19.0476190476191	-19.0476190476191	-19.0476190476191	-19.0476190476191	-19.0476190476191
Phenylalanine, tyrosine and tryptophan biosynthesis	22.9512977544474	18.9851268591426	18.9851268591426	24.9343832020997	9.06969962088072	17.0020414114902	15.0189559638378	9.06969962088072	-30.5920093321668	-36.5412656751239	-28.6089238845144	-30.5920093321668	7.08661417322834	11.0527850685331	5.10352872557596	5.10352872557596	-44.4736074657335	-26.6258384368621	-26.6258384368621	-46.4566929133858	32.8667249927092	20.968212306795	11.0527850685331	56.6637503645378	20.968212306795	22.9512977544474	22.9512977544474	20.968212306795	-2.82881306503354	20.968212306795	13.0358705161855	15.0189559638378	-38.5243511227763	-22.6596675415573	-32.5750947798192	-24.6427529892097	-18.6934966462526	-16.7104111986002	-24.6427529892097	-24.6427529892097	-18.6934966462526	-24.6427529892097	-28.6089238845144	-30.5920093321668	18.9851268591426	13.0358705161855	22.9512977544474	17.0020414114902	13.0358705161855	5.10352872557596	3.12044327792359	15.0189559638378	-2.82881306503354	3.12044327792359	-10.761154855643	3.12044327792359	5.10352872557596	13.0358705161855	5.10352872557596	11.0527850685331	-8.77806940799067	3.12044327792359	-0.845727617381166	-2.82881306503354	9.06969962088072	11.0527850685331	18.9851268591426	-8.77806940799067
Phosphatidylinositol phosphate metabolism	-39.2857142857143	-39.2857142857143	21.4285714285714	-39.2857142857143	82.1428571428572	82.1428571428572	82.1428571428572	82.1428571428572	-39.2857142857143	82.1428571428572	-39.2857142857143	-39.2857142857143	-39.2857142857143	-39.2857142857143	-39.2857142857143	-39.2857142857143	-39.2857142857143	21.4285714285714	-100	-39.2857142857143	-100	21.4285714285714	21.4285714285714	82.1428571428572	82.1428571428572	142.857142857143	21.4285714285714	21.4285714285714	-39.2857142857143	-39.2857142857143	-39.2857142857143	-39.2857142857143	-100	-100	-100	-100	-100	-39.2857142857143	-39.2857142857143	-39.2857142857143	-39.2857142857143	-39.2857142857143	82.1428571428572	-39.2857142857143	21.4285714285714	82.1428571428572	82.1428571428572	203.571428571429	-39.2857142857143	-39.2857142857143	-39.2857142857143	-39.2857142857143	82.1428571428572	82.1428571428572	82.1428571428572	82.1428571428572	-39.2857142857143	-39.2857142857143	-39.2857142857143	-39.2857142857143	82.1428571428572	82.1428571428572	82.1428571428572	82.1428571428572	21.4285714285714	-39.2857142857143	-39.2857142857143	-39.2857142857143
Pool reactions	1.83028286189684	1.83028286189684	1.83028286189684	13.1447587354409	-9.48419301164725	1.83028286189684	1.83028286189684	1.83028286189684	1.83028286189684	24.459234608985	24.459234608985	24.459234608985	-9.48419301164725	1.83028286189684	-9.48419301164725	24.459234608985	1.83028286189684	-20.7986688851913	13.1447587354409	1.83028286189684	1.83028286189684	-20.7986688851913	-32.1131447587354	1.83028286189684	-9.48419301164725	1.83028286189684	-20.7986688851913	-32.1131447587354	13.1447587354409	13.1447587354409	47.0881863560732	24.459234608985	-9.48419301164725	-9.48419301164725	-20.7986688851913	-20.7986688851913	-43.4276206322795	-43.4276206322795	-43.4276206322795	-43.4276206322795	1.83028286189684	-20.7986688851913	-43.4276206322795	-32.1131447587354	35.7737104825291	35.7737104825291	24.459234608985	35.7737104825291	1.83028286189684	-9.48419301164725	1.83028286189684	1.83028286189684	13.1447587354409	24.459234608985	13.1447587354409	13.1447587354409	1.83028286189684	-9.48419301164725	1.83028286189684	1.83028286189684	13.1447587354409	13.1447587354409	13.1447587354409	13.1447587354409	24.459234608985	1.83028286189684	-9.48419301164725	-9.48419301164725
Prostaglandin biosynthesis	30.7133703545493	33.6181119179838	27.8086287911149	27.8086287911149	16.1896625373772	21.999145664246	27.8086287911149	19.0944041008116	-85.4762921828278	-85.4762921828278	-85.4762921828278	-88.3810337462623	36.5228534814182	39.4275950448526	48.1418197351559	33.6181119179838	-76.7620674925246	-76.7620674925246	-76.7620674925246	-73.8573259290901	16.1896625373772	-62.2383596753524	19.0944041008116	27.8086287911149	13.2849209739427	7.47543784707389	7.47543784707389	7.47543784707389	51.0465612985903	48.1418197351559	51.0465612985903	51.0465612985903	-76.7620674925246	-76.7620674925246	-73.8573259290901	-85.4762921828278	10.3801794105083	-73.8573259290901	-70.9525843656557	19.0944041008116	-88.3810337462623	-85.4762921828278	-85.4762921828278	-85.4762921828278	30.7133703545493	33.6181119179838	42.332336608287	30.7133703545493	53.9513028620248	42.332336608287	51.0465612985903	51.0465612985903	24.9038872276805	19.0944041008116	24.9038872276805	27.8086287911149	33.6181119179838	42.332336608287	30.7133703545493	27.8086287911149	27.8086287911149	33.6181119179838	24.9038872276805	30.7133703545493	45.2370781717215	30.7133703545493	39.4275950448526	21.999145664246
Protein assembly	-4.44964871194379	-20.3747072599532	-4.44964871194379	-4.44964871194379	-4.44964871194379	-4.44964871194379	-4.44964871194379	-4.44964871194379	-36.2997658079625	-36.2997658079625	-36.2997658079625	-36.2997658079625	-4.44964871194379	-20.3747072599532	-20.3747072599532	-20.3747072599532	-36.2997658079625	-52.2248243559719	-36.2997658079625	-36.2997658079625	11.4754098360656	-4.44964871194379	-20.3747072599532	11.4754098360656	122.950819672131	107.025761124122	122.950819672131	122.950819672131	43.3255269320843	11.4754098360656	75.1756440281031	11.4754098360656	-52.2248243559719	-84.0749414519906	-84.0749414519906	-84.0749414519906	-36.2997658079625	-36.2997658079625	-52.2248243559719	-52.2248243559719	-20.3747072599532	-4.44964871194379	-36.2997658079625	-4.44964871194379	75.1756440281031	91.1007025761124	91.1007025761124	75.1756440281031	-4.44964871194379	-36.2997658079625	-36.2997658079625	-36.2997658079625	43.3255269320843	43.3255269320843	43.3255269320843	43.3255269320843	-20.3747072599532	-20.3747072599532	-4.44964871194379	-4.44964871194379	11.4754098360656	11.4754098360656	11.4754098360656	11.4754098360656	27.4004683840749	-20.3747072599532	-20.3747072599532	-20.3747072599532
Protein degradation	-70.3056768558952	-70.3056768558952	-70.3056768558952	-70.3056768558952	-40.6113537117904	-100	-70.3056768558952	-100	-70.3056768558952	-70.3056768558952	-70.3056768558952	-70.3056768558952	-70.3056768558952	-40.6113537117904	-70.3056768558952	-70.3056768558952	-70.3056768558952	-40.6113537117904	-70.3056768558952	-70.3056768558952	-70.3056768558952	-70.3056768558952	-100	78.1659388646288	-40.6113537117904	-40.6113537117904	-10.9170305676856	-10.9170305676856	18.7772925764192	-70.3056768558952	375.109170305677	-70.3056768558952	-70.3056768558952	-100	-70.3056768558952	-70.3056768558952	-70.3056768558952	-70.3056768558952	-70.3056768558952	-70.3056768558952	-70.3056768558952	-70.3056768558952	-70.3056768558952	-70.3056768558952	375.109170305677	434.497816593886	375.109170305677	375.109170305677	-70.3056768558952	-70.3056768558952	-70.3056768558952	-70.3056768558952	345.414847161572	345.414847161572	345.414847161572	375.109170305677	-70.3056768558952	-70.3056768558952	-70.3056768558952	-100	-70.3056768558952	-70.3056768558952	-70.3056768558952	-70.3056768558952	375.109170305677	-70.3056768558952	-70.3056768558952	-70.3056768558952
Protein modification	119.354838709677	119.354838709677	119.354838709677	119.354838709677	-26.8817204301075	-26.8817204301075	-26.8817204301075	-26.8817204301075	-26.8817204301075	-26.8817204301075	-26.8817204301075	-26.8817204301075	-26.8817204301075	-26.8817204301075	-26.8817204301075	-26.8817204301075	-100	-26.8817204301075	-100	-26.8817204301075	-26.8817204301075	-26.8817204301075	-26.8817204301075	-26.8817204301075	-100	-100	-100	-100	119.354838709677	119.354838709677	119.354838709677	119.354838709677	-26.8817204301075	-26.8817204301075	-26.8817204301075	-26.8817204301075	-100	-100	-100	-100	-26.8817204301075	-26.8817204301075	-100	-100	-26.8817204301075	-26.8817204301075	-26.8817204301075	-26.8817204301075	-26.8817204301075	-26.8817204301075	-26.8817204301075	-26.8817204301075	265.591397849462	265.591397849462	265.591397849462	265.591397849462	-26.8817204301075	-26.8817204301075	-26.8817204301075	-26.8817204301075	119.354838709677	-26.8817204301075	119.354838709677	-26.8817204301075	-26.8817204301075	119.354838709677	-100	-26.8817204301075
