ID	Name	Formula	Charge	Compartment
Colon_MAM01042luC	5(S)-HPETE	C20H31O4	-1.0	luC
Colon_MAM01158luC	6beta-hydroxytestosterone	C19H28O3	0.0	luC
Colon_MAM03310luC	7-Dehydrochenodeoxycholic acid; 7oxo-3alpha-hydroxy-5beta-cholan-24-oic acid	C24H37O4	-1.0	luC
Colon_MAM03311luC	7-Dehydrocholic acid; 7-Oxodeoxycholic acid; 7oxo-3alpha,12alpha-Dihydroxy-5beta-cholan-24-oic acid	C24H37O5	-1.0	luC
Colon_MAM02805luC	provitamin D3	C27H44O	0.0	luC
Colon_MAM03313luC	7-Ketolithocholate	C24H37O4	-1.0	luC
Colon_MAM02546luC	N-acetylornithine	C7H14N2O3	0.0	luC
Colon_MAM03408luC	Adipic Acid	C6H8O4	-2.0	luC
Colon_MAM01290luC	adrenaline	C9H14NO3	1.0	luC
Colon_MAM01291luC	adrenic acid	C22H35O2	-1.0	luC
Colon_MAM03164luC	D-alanyl-D-alanine	C6H12N2O3	0.0	luC
Colon_MAM01309luC	aldosterone	C21H28O5	0.0	luC
Colon_MAM02877luC	SAM	C15H23N6O5S	1.0	luC
Colon_MAM01338luC	androsterone	C19H30O2	0.0	luC
Colon_MAM01344luC	antipyrine	C11H12N2O	0.0	luC
Colon_MAM00002luC	(+)-alpha-pinene	C10H16	0.0	luC
Colon_MAM01361luC	aquacob(III)alamin	C62H90CoN13O15P	1.0	luC
Colon_MAM01362luC	arachidonate	C20H31O2	-1.0	luC
Colon_MAM01640luC	D-arginine	C6H15N4O2	1.0	luC
Colon_MAM03586luC	Galactosyl Glucosyl Ceramide	C30H56NO12RCO	0.0	luC
Colon_MAM01972luC	glucosylceramide pool	C24H46NO7RCO	0.0	luC
Colon_MAM02963luC	taurocholate	C26H45NO7S	0.0	luC
Colon_MAM02964luC	taurodeoxycholate	C26H44NO6S	-1.0	luC
Colon_MAM01396luC	bilirubin	C33H34N4O6	-2.0	luC
Colon_MAM02402luC	lithocholate	C24H39O3	-1.0	luC
Colon_MAM00745luC	3alpha,12alpha-dihydroxy-5beta-cholanate	C24H39O4	-1.0	luC
Colon_MAM01040luC	5(S)-HETE	C20H31O3	-1.0	luC
Colon_MAM02796luC	prostaglandin J2	C20H29O4	-1.0	luC
Colon_MAM02752luC	picolinic acid	C6H4NO2	-1.0	luC
Colon_MAM01335luC	anandamide	C22H37NO2	0.0	luC
Colon_MAM00305luC	12(13)-EpOME	C18H31O3	-1.0	luC
Colon_MAM01423luC	carnosine	C9H14N4O3	0.0	luC
Colon_MAM01385luC	beta-carotene	C40H56	0.0	luC
Colon_MAM01689luC	DHA	C22H31O2	-1.0	luC
Colon_MAM01583luC	cis-erucic acid	C22H41O2	-1.0	luC
Colon_MAM02564luC	nervonic acid	C24H45O2	-1.0	luC
Colon_MAM00231luC	1,2-dehydrosalsolinol	C10H11NO2	0.0	luC
Colon_MAM01450luC	cholesterol	C27H46O	0.0	luC
Colon_MAM01438luC	chitin-component	C8H13NO5	0.0	luC
Colon_MAM02174luC	iodide	I	-1.0	luC
Colon_MAM01741luC	DPA	C22H33O2	-1.0	luC
Colon_MAM01601luC	cocaine	C17H21NO4	0.0	luC
Colon_MAM03512luC	Coprostanol	C27H48O	0.0	luC
Colon_MAM01616luC	cortisone	C21H28O5	0.0	luC
Colon_MAM01619luC	creatine	C4H9N3O2	0.0	luC
Colon_MAM01430luC	ceramide pool	C18H36NO2RCO	0.0	luC
Colon_MAM02348luC	L-carnitine	C7H15NO3	0.0	luC
Colon_MAM01615luC	cortisol	C21H30O5	0.0	luC
Colon_MAM02145luC	hydrogen-cyanide	CHN	0.0	luC
Colon_MAM02630luC	O2	O2	0.0	luC
Colon_MAM01629luC	cystine	C6H12N2O4S2	0.0	luC
Colon_MAM00240luC	1,2-diacylglycerol-LD-TAG pool	C5H6O5R2	0.0	luC
Colon_MAM01648luC	decanoic acid	C10H19O2	-1.0	luC
Colon_MAM00094luC	(4Z,7Z,10Z,13Z,16Z)-DPA	C22H33O2	-1.0	luC
Colon_MAM00758luC	3alpha,7alpha-dihydroxy-5beta-cholestanate	C27H45O4	-1.0	luC
Colon_MAM01659luC	dehydroepiandrosterone sulfate	C19H27O5S	-1.0	luC
Colon_MAM01696luC	dihomo-gamma-linolenate	C20H33O2	-1.0	luC
Colon_MAM01373luC	behenic acid	C22H43O2	-1.0	luC
Colon_MAM03562luC	Dodecanedioic Acid	C12H20O4	-2.0	luC
Colon_MAM01765luC	ebastine	C32H39NO2	0.0	luC
Colon_MAM02648luC	omega-3-arachidonic acid	C20H31O2	-1.0	luC
Colon_MAM00126luC	(9E)-octadecenoylcarnitine	C25H47NO4	0.0	luC
Colon_MAM02692luC	pentaglutamyl-folate(THF)	C39H45N11O18	-6.0	luC
Colon_MAM02119luC	hexaglutamyl-folate(THF)	C44H51N12O21	-7.0	luC
Colon_MAM02105luC	heptaglutamyl-folate(THF)	C49H57N13O24	-8.0	luC
Colon_MAM01435luC	chenodiol	C24H39O4	-1.0	luC
Colon_MAM02042luC	H2S	HS	-1.0	luC
Colon_MAM01439luC	chitobiose	C16H28N2O11	0.0	luC
Colon_MAM02479luC	methylmalonate	C4H4O4	-2.0	luC
Colon_MAM02000luC	glycolithocholate	C26H42NO4	-1.0	luC
Colon_MAM02951luC	sulfoglycolithocholate	C26H41NO7S	-2.0	luC
Colon_MAM02952luC	sulfotaurolithocholate	C26H43NO8S2	-2.0	luC
Colon_MAM02776luC	prostaglandin A1	C20H31O4	-1.0	luC
Colon_MAM01590luC	CMP	C9H12N3O8P	-2.0	luC
Colon_MAM01592luC	CMP-N-acetylneuraminate	C20H29N4O16P	-2.0	luC
Colon_MAM01802luC	FAD	C27H31N9O15P2	-2.0	luC
Colon_MAM01841luC	fructose-1,6-bisphosphate	C6H10O12P2	-4.0	luC
Colon_MAM01904luC	GA1	C44H79N2O22RCO	0.0	luC
Colon_MAM01945luC	GD1c	C66H111N4O38RCO	-2.0	luC
Colon_MAM01947luC	GD3	C52H88N3O28RCO	-2.0	luC
Colon_MAM01948luC	GDP	C10H12N5O11P2	-3.0	luC
Colon_MAM03621luC	Glycyl-Glycine	C4H8N2O3	0.0	luC
Colon_MAM03631luC	Glycylsarcosine	C5H10N2O3	0.0	luC
Colon_MAM03635luC	Ganglioside Gm1	C55H95N3O30RCO	-1.0	luC
Colon_MAM02015luC	GM3	C41H72N2O20RCO	-1.0	luC
Colon_MAM02016luC	GMP	C10H12N5O8P	-2.0	luC
Colon_MAM02023luC	GQ1b	C88H143N6O54RCO	-4.0	luC
Colon_MAM02674luC	palmitate	C16H31O2	-1.0	luC
Colon_MAM02675luC	palmitolate	C16H29O2	-1.0	luC
Colon_MAM02117luC	hexadecenoylcarnitine(9)	C23H43NO4	0.0	luC
Colon_MAM01432luC	cerotic acid	C26H51O2	-1.0	luC
Colon_MAM03681luC	Homocitrulline	C7H15N3O3	0.0	luC
Colon_MAM02456luC	margaric acid	C17H33O2	-1.0	luC
Colon_MAM02122luC	hexanoyl-CoA	C27H42N7O17P3S	-4.0	luC
Colon_MAM03685luC	Hyocholic acid; gamma-Muricholate	C24H39O5	-1.0	luC
Colon_MAM03691luC	Isochenodeoxycholic acid; 3beta,7alpha-Dihydroxy-5beta-cholanic acid	C24H39O4	-1.0	luC
Colon_MAM03704luC	Isochenodeoxycholic acid; 3beta,7alpha,12alpha-Trihydroxy-5beta-cholanic acid	C24H39O5	-1.0	luC
Colon_MAM02278luC	keratan sulfate I	C247H393N17O213S12X	-13.0	luC
Colon_MAM02303luC	keratan sulfate II (core 4-linked)	C89H142N7O72S3X	-4.0	luC
Colon_MAM00990luC	4-hydroxy-2-quinolinecarboxylic acid	C10H6NO3	-1.0	luC
Colon_MAM02362luC	leukotriene A4	C20H29O3	-1.0	luC
Colon_MAM02385luC	lignocerate	C24H47O2	-1.0	luC
Colon_MAM02388luC	linoleic-carnitine	C25H45NO4	0.0	luC
Colon_MAM02389luC	linolenate	C18H29O2	-1.0	luC
Colon_MAM01932luC	gamma-linolenate	C18H29O2	-1.0	luC
Colon_MAM00490luC	1-acylglycerol-3P-LD-TG1 pool (liver tissue)	C4H6O7PR	-2.0	luC
Colon_MAM02601luC	N-methylhistamine	C6H12N3	1.0	luC
Colon_MAM02585luC	nicotinate ribonucleotide	C11H12NO9P	-2.0	luC
Colon_MAM02631luC	O2-	O2	-1.0	luC
Colon_MAM02646luC	oleate	C18H33O2	-1.0	luC
Colon_MAM02642luC	octanoic acid	C8H15O2	-1.0	luC
Colon_MAM01740luC	D-ornithine	C5H13N2O2	1.0	luC
Colon_MAM02660luC	orotidine-5-phosphate	C10H10N2O11P	-3.0	luC
Colon_MAM02715luC	PG-CL pool	C8H12O10PR2	-1.0	luC
Colon_MAM02746luC	phytanic acid	C20H39O2	-1.0	luC
Colon_MAM02756luC	porphobilinogen	C10H13N2O4	-1.0	luC
Colon_MAM02785luC	prostaglandin E1	C20H33O5	-1.0	luC
Colon_MAM02808luC	PS-LD pool	C8H11NO10PR2	-1.0	luC
Colon_MAM02690luC	pentadecylic acid	C15H29O2	-1.0	luC
Colon_MAM01651luC	de-Fuc form of PA6 (wo peptide linkage)	C84H136N6O62	-2.0	luC
Colon_MAM01652luC	de-Fuc form of PA6	C84H135N6O61X	-2.0	luC
Colon_MAM02868luC	saccharopine	C11H19N2O6	-1.0	luC
Colon_MAM03923luC	Sebacicacid	C10H16O4	-2.0	luC
Colon_MAM02931luC	sphingosylphosphorylcholine	C23H50N2O5P	1.0	luC
Colon_MAM02897luC	serotonin	C10H13N2O	1.0	luC
Colon_MAM02939luC	stearidonic acid	C18H27O2	-1.0	luC
Colon_MAM03954luC	Suberic Acid	C8H12O4	-2.0	luC
Colon_MAM00114luC	(6Z,9Z,12Z,15Z,18Z,21Z)-THA	C24H35O2	-1.0	luC
Colon_MAM00135luC	(9Z,12Z,15Z,18Z,21Z)-TPA	C24H37O2	-1.0	luC
Colon_MAM00111luC	(6Z,9Z,12Z,15Z,18Z)-TPA	C24H37O2	-1.0	luC
Colon_MAM00132luC	(9Z,12Z,15Z,18Z)-TTA	C24H39O2	-1.0	luC
Colon_MAM00752luC	3alpha,7alpha,12alpha-trihydroxy-5beta-cholestanate	C27H45O5	-1.0	luC
Colon_MAM02980luC	THF	C19H21N7O6	-2.0	luC
Colon_MAM02517luC	N6,N6,N6-trimethyl-L-lysine	C9H20N2O2	0.0	luC
Colon_MAM01784luC	EPA	C20H29O2	-1.0	luC
Colon_MAM03052luC	triiodothyronine	C15H12I3NO4	0.0	luC
Colon_MAM02969luC	testosterone	C19H28O2	0.0	luC
Colon_MAM04057luC	Ursocholic acid; 3alpha,7beta,12alpha-Trihydroxy-5beta-cholan-24-oic acid; 3alpha,7beta,12alpha-Trihydroxy-5beta-cholanic acid; 7beta-Hydroxyisocholic acid; 7-Epicholic acid	C24H39O5	-1.0	luC
Colon_MAM03109luC	UDP-glucuronate	C15H19N2O18P2	-3.0	luC
Colon_MAM01585luC	cis-vaccenic acid	C18H33O2	-1.0	luC
Colon_MAM01182luC	7alpha-hydroxycholest-4-en-3-one	C27H44O2	0.0	luC
Colon_MAM04076luC	1-Linoleoyl-Cholesterol, Cholesterol-Ester (18:2, Delta 9, 12)	C45H76O2	0.0	luC
Colon_MAM04079luC	1-Timnodnoyl-Cholesterol, Cholesterol-Ester (20:5, Delta 5,8,11,14,17)	C47H74O2	0.0	luC
Colon_MAM04080luC	Cholesteryl Docosahexanoate, Cholesterol-Ester (22:6, Delta 4,7,10,13,16,19)	C49H76O2	0.0	luC
Colon_MAM02467luC	metformin	C4H11N5	0.0	luC
Colon_MAM00517bpC	12-Dehydrocholic acid; 12-Oxodeoxycholic acid; 12oxo-3alpha,7alpha-Dihydroxy-5beta-cholan-24-oic acid	C24H37O5	-1.0	bpC
Colon_MAM02771bpC	propane-1,2-diol	C3H8O2	0.0	bpC
Colon_MAM03188bpC	2-Hydroxy-Glutarate	C5H6O5	-2.0	bpC
Colon_MAM00739bpC	3,5-diiodo-L-tyrosine	C9H9I2NO3	0.0	bpC
Colon_MAM00807bpC	3-iodo-L-tyrosine	C9H10INO3	0.0	bpC
Colon_MAM01922bpC	gamma-butyrobetaine	C7H15NO2	0.0	bpC
Colon_MAM01071bpC	5alpha-dihydrotestosterone-sulfate	C19H29O5S	-1.0	bpC
Colon_MAM01101bpC	5-guanidino-2-oxopentanoate	C6H11N3O3	0.0	bpC
Colon_MAM01042bpC	5(S)-HPETE	C20H31O4	-1.0	bpC
Colon_MAM01158bpC	6beta-hydroxytestosterone	C19H28O3	0.0	bpC
Colon_MAM03310bpC	7-Dehydrochenodeoxycholic acid; 7oxo-3alpha-hydroxy-5beta-cholan-24-oic acid	C24H37O4	-1.0	bpC
Colon_MAM03311bpC	7-Dehydrocholic acid; 7-Oxodeoxycholic acid; 7oxo-3alpha,12alpha-Dihydroxy-5beta-cholan-24-oic acid	C24H37O5	-1.0	bpC
Colon_MAM02805bpC	provitamin D3	C27H44O	0.0	bpC
Colon_MAM02543bpC	N-acetylneuraminate	C11H18NO9	-1.0	bpC
Colon_MAM02546bpC	N-acetylornithine	C7H14N2O3	0.0	bpC
Colon_MAM03408bpC	Adipic Acid	C6H8O4	-2.0	bpC
Colon_MAM01290bpC	adrenaline	C9H14NO3	1.0	bpC
Colon_MAM01291bpC	adrenic acid	C22H35O2	-1.0	bpC
Colon_MAM01304bpC	AICAR	C9H13N4O8P	-2.0	bpC
Colon_MAM01309bpC	aldosterone	C21H28O5	0.0	bpC
Colon_MAM01965bpC	glucose	C6H12O6	0.0	bpC
Colon_MAM01344bpC	antipyrine	C11H12N2O	0.0	bpC
Colon_MAM01326bpC	alpha-pinene-oxide	C10H16O	0.0	bpC
Colon_MAM00002bpC	(+)-alpha-pinene	C10H16	0.0	bpC
Colon_MAM01362bpC	arachidonate	C20H31O2	-1.0	bpC
Colon_MAM01640bpC	D-arginine	C6H15N4O2	1.0	bpC
Colon_MAM02200bpC	K+	K	1.0	bpC
Colon_MAM02770bpC	proline	C5H9NO2	0.0	bpC
Colon_MAM01910bpC	galactose	C6H12O6	0.0	bpC
Colon_MAM01972bpC	glucosylceramide pool	C24H46NO7RCO	0.0	bpC
Colon_MAM02963bpC	taurocholate	C26H45NO7S	0.0	bpC
Colon_MAM02964bpC	taurodeoxycholate	C26H44NO6S	-1.0	bpC
Colon_MAM02402bpC	lithocholate	C24H39O3	-1.0	bpC
Colon_MAM01040bpC	5(S)-HETE	C20H31O3	-1.0	bpC
Colon_MAM02777bpC	prostaglandin A2	C20H29O4	-1.0	bpC
Colon_MAM02796bpC	prostaglandin J2	C20H29O4	-1.0	bpC
Colon_MAM02752bpC	picolinic acid	C6H4NO2	-1.0	bpC
Colon_MAM00305bpC	12(13)-EpOME	C18H31O3	-1.0	bpC
Colon_MAM01413bpC	Ca2+	Ca	2.0	bpC
Colon_MAM01423bpC	carnosine	C9H14N4O3	0.0	bpC
Colon_MAM01385bpC	beta-carotene	C40H56	0.0	bpC
Colon_MAM01689bpC	DHA	C22H31O2	-1.0	bpC
Colon_MAM02531bpC	N-acetyl-L-asparagine	C6H9N2O4	-1.0	bpC
Colon_MAM01583bpC	cis-erucic acid	C22H41O2	-1.0	bpC
Colon_MAM02564bpC	nervonic acid	C24H45O2	-1.0	bpC
Colon_MAM02738bpC	phosphocholine	C5H13NO4P	-1.0	bpC
Colon_MAM02174bpC	iodide	I	-1.0	bpC
Colon_MAM01741bpC	DPA	C22H33O2	-1.0	bpC
Colon_MAM01601bpC	cocaine	C17H21NO4	0.0	bpC
Colon_MAM03512bpC	Coprostanol	C27H48O	0.0	bpC
Colon_MAM01616bpC	cortisone	C21H28O5	0.0	bpC
Colon_MAM01430bpC	ceramide pool	C18H36NO2RCO	0.0	bpC
Colon_MAM01615bpC	cortisol	C21H30O5	0.0	bpC
Colon_MAM02145bpC	hydrogen-cyanide	CHN	0.0	bpC
Colon_MAM01630bpC	cytidine	C9H13N3O5	0.0	bpC
Colon_MAM01648bpC	decanoic acid	C10H19O2	-1.0	bpC
Colon_MAM00094bpC	(4Z,7Z,10Z,13Z,16Z)-DPA	C22H33O2	-1.0	bpC
Colon_MAM01668bpC	deoxycytidine	C9H13N3O4	0.0	bpC
Colon_MAM01987bpC	glycochenodeoxycholate	C26H43NO5	0.0	bpC
Colon_MAM01669bpC	deoxyguanosine	C10H13N5O4	0.0	bpC
Colon_MAM01659bpC	dehydroepiandrosterone sulfate	C19H27O5S	-1.0	bpC
Colon_MAM01696bpC	dihomo-gamma-linolenate	C20H33O2	-1.0	bpC
Colon_MAM01768bpC	edaravone	C10H10N2O	0.0	bpC
Colon_MAM01373bpC	behenic acid	C22H43O2	-1.0	bpC
Colon_MAM03560bpC	Docosanedioicacid	C22H40O4	-2.0	bpC
Colon_MAM03562bpC	Dodecanedioic Acid	C12H20O4	-2.0	bpC
Colon_MAM02150bpC	hydroxylated-ebastine	C32H39NO3	0.0	bpC
Colon_MAM01765bpC	ebastine	C32H39NO2	0.0	bpC
Colon_MAM01767bpC	ecgonine-methyl ester	C10H17NO3	0.0	bpC
Colon_MAM02648bpC	omega-3-arachidonic acid	C20H31O2	-1.0	bpC
Colon_MAM02479bpC	methylmalonate	C4H4O4	-2.0	bpC
Colon_MAM02000bpC	glycolithocholate	C26H42NO4	-1.0	bpC
Colon_MAM03129bpC	ursodeoxycholate	C24H39O4	-1.0	bpC
Colon_MAM02951bpC	sulfoglycolithocholate	C26H41NO7S	-2.0	bpC
Colon_MAM02952bpC	sulfotaurolithocholate	C26H43NO8S2	-2.0	bpC
Colon_MAM02776bpC	prostaglandin A1	C20H31O4	-1.0	bpC
Colon_MAM01802bpC	FAD	C27H31N9O15P2	-2.0	bpC
Colon_MAM01841bpC	fructose-1,6-bisphosphate	C6H10O12P2	-4.0	bpC
Colon_MAM01945bpC	GD1c	C66H111N4O38RCO	-2.0	bpC
Colon_MAM02023bpC	GQ1b	C88H143N6O54RCO	-4.0	bpC
Colon_MAM02674bpC	palmitate	C16H31O2	-1.0	bpC
Colon_MAM02117bpC	hexadecenoylcarnitine(9)	C23H43NO4	0.0	bpC
Colon_MAM01432bpC	cerotic acid	C26H51O2	-1.0	bpC
Colon_MAM02124bpC	histamine	C5H10N3	1.0	bpC
Colon_MAM03681bpC	Homocitrulline	C7H15N3O3	0.0	bpC
Colon_MAM02456bpC	margaric acid	C17H33O2	-1.0	bpC
Colon_MAM02122bpC	hexanoyl-CoA	C27H42N7O17P3S	-4.0	bpC
Colon_MAM03685bpC	Hyocholic acid; gamma-Muricholate	C24H39O5	-1.0	bpC
Colon_MAM03691bpC	Isochenodeoxycholic acid; 3beta,7alpha-Dihydroxy-5beta-cholanic acid	C24H39O4	-1.0	bpC
Colon_MAM02171bpC	inositol	C6H12O6	0.0	bpC
Colon_MAM03704bpC	Isochenodeoxycholic acid; 3beta,7alpha,12alpha-Trihydroxy-5beta-cholanic acid	C24H39O5	-1.0	bpC
Colon_MAM02303bpC	keratan sulfate II (core 4-linked)	C89H142N7O72S3X	-4.0	bpC
Colon_MAM02332bpC	lactose	C12H22O11	0.0	bpC
Colon_MAM02362bpC	leukotriene A4	C20H29O3	-1.0	bpC
Colon_MAM02366bpC	leukotriene C4	C30H45N3O9S	-2.0	bpC
Colon_MAM02385bpC	lignocerate	C24H47O2	-1.0	bpC
Colon_MAM00105bpC	(6Z,9Z)-octadecadienoylcarnitine	C25H45NO4	0.0	bpC
Colon_MAM02388bpC	linoleic-carnitine	C25H45NO4	0.0	bpC
Colon_MAM02453bpC	mannose	C6H12O6	0.0	bpC
Colon_MAM02173bpC	inositol-1-phosphate	C6H11O9P	-2.0	bpC
Colon_MAM02585bpC	nicotinate ribonucleotide	C11H12NO9P	-2.0	bpC
Colon_MAM02639bpC	octadecenoylcarnitine(5)	C25H47NO4	0.0	bpC
Colon_MAM01740bpC	D-ornithine	C5H13N2O2	1.0	bpC
Colon_MAM02660bpC	orotidine-5-phosphate	C10H10N2O11P	-3.0	bpC
Colon_MAM02685bpC	PE-LD pool	C7H12NO8PR2	0.0	bpC
Colon_MAM02746bpC	phytanic acid	C20H39O2	-1.0	bpC
Colon_MAM02411bpC	L-palmitoylcarnitine	C23H45NO4	0.0	bpC
Colon_MAM02785bpC	prostaglandin E1	C20H33O5	-1.0	bpC
Colon_MAM02794bpC	prostaglandin H2	C20H31O5	-1.0	bpC
Colon_MAM02690bpC	pentadecylic acid	C15H29O2	-1.0	bpC
Colon_MAM02817bpC	pyridoxine	C8H11NO3	0.0	bpC
Colon_MAM01651bpC	de-Fuc form of PA6 (wo peptide linkage)	C84H136N6O62	-2.0	bpC
Colon_MAM03923bpC	Sebacicacid	C10H16O4	-2.0	bpC
Colon_MAM02939bpC	stearidonic acid	C18H27O2	-1.0	bpC
Colon_MAM03954bpC	Suberic Acid	C8H12O4	-2.0	bpC
Colon_MAM02962bpC	taurochenodeoxycholate	C26H45NO6S	0.0	bpC
Colon_MAM00114bpC	(6Z,9Z,12Z,15Z,18Z,21Z)-THA	C24H35O2	-1.0	bpC
Colon_MAM00135bpC	(9Z,12Z,15Z,18Z,21Z)-TPA	C24H37O2	-1.0	bpC
Colon_MAM00111bpC	(6Z,9Z,12Z,15Z,18Z)-TPA	C24H37O2	-1.0	bpC
Colon_MAM00132bpC	(9Z,12Z,15Z,18Z)-TTA	C24H39O2	-1.0	bpC
Colon_MAM00752bpC	3alpha,7alpha,12alpha-trihydroxy-5beta-cholestanate	C27H45O5	-1.0	bpC
Colon_MAM02982bpC	thiamin	C12H17N4OS	1.0	bpC
Colon_MAM02996bpC	thymidine	C10H14N2O5	0.0	bpC
Colon_MAM02517bpC	N6,N6,N6-trimethyl-L-lysine	C9H20N2O2	0.0	bpC
Colon_MAM01784bpC	EPA	C20H29O2	-1.0	bpC
Colon_MAM03052bpC	triiodothyronine	C15H12I3NO4	0.0	bpC
Colon_MAM02969bpC	testosterone	C19H28O2	0.0	bpC
Colon_MAM04057bpC	Ursocholic acid; 3alpha,7beta,12alpha-Trihydroxy-5beta-cholan-24-oic acid; 3alpha,7beta,12alpha-Trihydroxy-5beta-cholanic acid; 7beta-Hydroxyisocholic acid; 7-Epicholic acid	C24H39O5	-1.0	bpC
Colon_MAM03109bpC	UDP-glucuronate	C15H19N2O18P2	-3.0	bpC
Colon_MAM01585bpC	cis-vaccenic acid	C18H33O2	-1.0	bpC
Colon_MAM01093bpC	5beta-cholestane-3alpha,7alpha,26-triol	C27H48O3	0.0	bpC
Colon_MAM04076bpC	1-Linoleoyl-Cholesterol, Cholesterol-Ester (18:2, Delta 9, 12)	C45H76O2	0.0	bpC
Colon_MAM04079bpC	1-Timnodnoyl-Cholesterol, Cholesterol-Ester (20:5, Delta 5,8,11,14,17)	C47H74O2	0.0	bpC
Colon_MAM04080bpC	Cholesteryl Docosahexanoate, Cholesterol-Ester (22:6, Delta 4,7,10,13,16,19)	C49H76O2	0.0	bpC
MAM02105luLI	heptaglutamyl-folate(THF)	C49H57N13O24	-8.0	luLI
MAM01439luLI	chitobiose	C16H28N2O11	0.0	luLI
MAM01629luLI	cystine	C6H12N2O4S2	0.0	luLI
MAM03164luLI	D-alanyl-D-alanine	C6H12N2O3	0.0	luLI
MAM01361luLI	aquacob(III)alamin	C62H90CoN13O15P	1.0	luLI
MAM01438luLI	chitin-component	C8H13NO5	0.0	luLI
MAM01592luLI	CMP-N-acetylneuraminate	C20H29N4O16P	-2.0	luLI
MAM01430luLI	ceramide pool	C18H36NO2RCO	0.0	luLI
MAM01904luLI	GA1	C44H79N2O22RCO	0.0	luLI
MAM03586luLI	Galactosyl Glucosyl Ceramide	C30H56NO12RCO	0.0	luLI
MAM01945luLI	GD1c	C66H111N4O38RCO	-2.0	luLI
MAM01947luLI	GD3	C52H88N3O28RCO	-2.0	luLI
MAM01948luLI	GDP	C10H12N5O11P2	-3.0	luLI
MAM01972luLI	glucosylceramide pool	C24H46NO7RCO	0.0	luLI
MAM03621luLI	Glycyl-Glycine	C4H8N2O3	0.0	luLI
MAM03631luLI	Glycylsarcosine	C5H10N2O3	0.0	luLI
MAM03635luLI	Ganglioside Gm1	C55H95N3O30RCO	-1.0	luLI
MAM02023luLI	GQ1b	C88H143N6O54RCO	-4.0	luLI
MAM02278luLI	keratan sulfate I	C247H393N17O213S12X	-13.0	luLI
MAM02449luLI	maltopentaose	C30H52O26	0.0	luLI
MAM02715luLI	PG-CL pool	C8H12O10PR2	-1.0	luLI
MAM02766luLI	pristanic acid	C19H37O2	-1.0	luLI
MAM02808luLI	PS-LD pool	C8H11NO10PR2	-1.0	luLI
MAM01652luLI	de-Fuc form of PA6	C84H135N6O61X	-2.0	luLI
MAM02931luLI	sphingosylphosphorylcholine	C23H50N2O5P	1.0	luLI
MAM03951luLI	Sm (D18:0/25:0), Sphingomyelin	C48H100N2O6P	0.0	luLI
MAM04076luLI	1-Linoleoyl-Cholesterol, Cholesterol-Ester (18:2, Delta 9, 12)	C45H76O2	0.0	luLI
MAM04079luLI	1-Timnodnoyl-Cholesterol, Cholesterol-Ester (20:5, Delta 5,8,11,14,17)	C47H74O2	0.0	luLI
MAM04080luLI	Cholesteryl Docosahexanoate, Cholesterol-Ester (22:6, Delta 4,7,10,13,16,19)	C49H76O2	0.0	luLI
MAM00517bp	12-Dehydrocholic acid; 12-Oxodeoxycholic acid; 12oxo-3alpha,7alpha-Dihydroxy-5beta-cholan-24-oic acid	C24H37O5	-1.0	bp
MAM02771bp	propane-1,2-diol	C3H8O2	0.0	bp
MAM00739bp	3,5-diiodo-L-tyrosine	C9H9I2NO3	0.0	bp
MAM00807bp	3-iodo-L-tyrosine	C9H10INO3	0.0	bp
MAM01922bp	gamma-butyrobetaine	C7H15NO2	0.0	bp
MAM01042bp	5(S)-HPETE	C20H31O4	-1.0	bp
MAM01071bp	5alpha-dihydrotestosterone-sulfate	C19H29O5S	-1.0	bp
MAM01101bp	5-guanidino-2-oxopentanoate	C6H11N3O3	0.0	bp
MAM01158bp	6beta-hydroxytestosterone	C19H28O3	0.0	bp
MAM03310bp	7-Dehydrochenodeoxycholic acid; 7oxo-3alpha-hydroxy-5beta-cholan-24-oic acid	C24H37O4	-1.0	bp
MAM03311bp	7-Dehydrocholic acid; 7-Oxodeoxycholic acid; 7oxo-3alpha,12alpha-Dihydroxy-5beta-cholan-24-oic acid	C24H37O5	-1.0	bp
MAM02805bp	provitamin D3	C27H44O	0.0	bp
MAM01040bp	5(S)-HETE	C20H31O3	-1.0	bp
MAM02796bp	prostaglandin J2	C20H29O4	-1.0	bp
MAM02752bp	picolinic acid	C6H4NO2	-1.0	bp
MAM00305bp	12(13)-EpOME	C18H31O3	-1.0	bp
MAM02531bp	N-acetyl-L-asparagine	C6H9N2O4	-1.0	bp
MAM02402bp	lithocholate	C24H39O3	-1.0	bp
MAM02000bp	glycolithocholate	C26H42NO4	-1.0	bp
MAM03129bp	ursodeoxycholate	C24H39O4	-1.0	bp
MAM02951bp	sulfoglycolithocholate	C26H41NO7S	-2.0	bp
MAM02952bp	sulfotaurolithocholate	C26H43NO8S2	-2.0	bp
MAM02776bp	prostaglandin A1	C20H31O4	-1.0	bp
MAM02543bp	N-acetylneuraminate	C11H18NO9	-1.0	bp
MAM02546bp	N-acetylornithine	C7H14N2O3	0.0	bp
MAM03408bp	Adipic Acid	C6H8O4	-2.0	bp
MAM01291bp	adrenic acid	C22H35O2	-1.0	bp
MAM01290bp	adrenaline	C9H14NO3	1.0	bp
MAM01304bp	AICAR	C9H13N4O8P	-2.0	bp
MAM01309bp	aldosterone	C21H28O5	0.0	bp
MAM01344bp	antipyrine	C11H12N2O	0.0	bp
MAM01326bp	alpha-pinene-oxide	C10H16O	0.0	bp
