Met_id	Met_old_id	Met_name	Met_compartment	Met_charge	Met_formula
MAM00656d	lpchol_hs[d]	1-Acyl-Sn-Glycero-3-Phosphocholine	d	0	C8H19NO5PFULLRCO2
MAM00656lu	lpchol_hs[lu]	1-Acyl-Sn-Glycero-3-Phosphocholine	lu	0	C8H19NO5PFULLRCO2
MAM02908d	sphmyln_hs[d]	Sphingomyelin	d	0	C23H48N2O5PFULLRCO
MAM02908lu	sphmyln_hs[lu]	Sphingomyelin	lu	0	C23H48N2O5PFULLRCO
MAM02467d	M02467[d]	"""1,1-Dimethylbiguanide"""	d	0	C4H11N5
MAM02467lu	M02467[lu]	"""1,1-Dimethylbiguanide"""	lu	0	C4H11N5
MAM01180d	CE2345[d]	7Alpha-Hydroxy-3-Oxo-4-Cholestenoic Acid Anion	d	-1	C27H41O4
MAM01180lu	CE2345[lu]	7Alpha-Hydroxy-3-Oxo-4-Cholestenoic Acid Anion	lu	-1	C27H41O4
MAM00009luLI	CE4843[luLI]	"""(11Z,14Z)-Icosadienoyl Coenzyme A"""	luLI	-4	C41H66N7O17P3S
MAM00009fe	CE4843[fe]	"""(11Z,14Z)-Icosadienoyl Coenzyme A"""	fe	-4	C41H66N7O17P3S
MAM02393luLI	lpam[luLI]	Lipoamide	luLI	0	C8H15NOS2
MAM02393fe	lpam[fe]	Lipoamide	fe	0	C8H15NOS2
MAM03411luLI	alaargcys[luLI]	Alanyl-Arginyl-Cysteine	luLI	1	C12H25N6O4S
MAM03411fe	alaargcys[fe]	Alanyl-Arginyl-Cysteine	fe	1	C12H25N6O4S
MAM03412luLI	alaarggly[luLI]	Alanyl-Arginyl-Glycine	luLI	1	C11H23N6O4
MAM03412fe	alaarggly[fe]	Alanyl-Arginyl-Glycine	fe	1	C11H23N6O4
MAM03413luLI	alaasnleu[luLI]	Alanyl-Asparaginyl-Leucine	luLI	0	C13H24N4O5
MAM03413fe	alaasnleu[fe]	Alanyl-Asparaginyl-Leucine	fe	0	C13H24N4O5
MAM03414luLI	alaglylys[luLI]	Alanyl-Glycyl-Lysine	luLI	2	C11H23N4O4
MAM03414fe	alaglylys[fe]	Alanyl-Glycyl-Lysine	fe	2	C11H23N4O4
MAM03415luLI	alahisala[luLI]	Alanyl-Histidyl-Alanine	luLI	0	C12H19N5O4
MAM03415fe	alahisala[fe]	Alanyl-Histidyl-Alanine	fe	0	C12H19N5O4
MAM03416luLI	alalysthr[luLI]	Alanyl-Lysine-Threonine	luLI	1	C13H27N4O5
MAM03416fe	alalysthr[fe]	Alanyl-Lysine-Threonine	fe	1	C13H27N4O5
MAM03435luLI	argalaala[luLI]	Arginyl-Alanyl-Alanine	luLI	1	C12H25N6O4
MAM03435fe	argalaala[fe]	Arginyl-Alanyl-Alanine	fe	1	C12H25N6O4
MAM03436luLI	argalaphe[luLI]	Arginyl-Alanine-Phenylalanine	luLI	1	C18H29N6O4
MAM03436fe	argalaphe[fe]	Arginyl-Alanine-Phenylalanine	fe	1	C18H29N6O4
MAM03437luLI	argalathr[luLI]	Arginyl-Alanyl-Threonine	luLI	1	C13H27N6O5
MAM03437fe	argalathr[fe]	Arginyl-Alanyl-Threonine	fe	1	C13H27N6O5
MAM03438luLI	argarg[luLI]	Arginyl-Arginine	luLI	2	C12H28N8O3
MAM03438fe	argarg[fe]	Arginyl-Arginine	fe	2	C12H28N8O3
MAM03439luLI	argarglys[luLI]	Arginyl-Arginyl-Lysine	luLI	3	C18H41N10O4
MAM03439fe	argarglys[fe]	Arginyl-Arginyl-Lysine	fe	3	C18H41N10O4
MAM03440luLI	argargmet[luLI]	Arginyl-Arginyl-Metheonine	luLI	2	C17H37N9O4S
MAM03440fe	argargmet[fe]	Arginyl-Arginyl-Metheonine	fe	2	C17H37N9O4S
MAM03441luLI	argcysgly[luLI]	Arginyl-Cystinyl-Glycine	luLI	1	C11H23N6O4S
MAM03441fe	argcysgly[fe]	Arginyl-Cystinyl-Glycine	fe	1	C11H23N6O4S
MAM03442luLI	argcysser[luLI]	Arginyl-Cystinyl-Serine	luLI	1	C12H25N6O5S
MAM03442fe	argcysser[fe]	Arginyl-Cystinyl-Serine	fe	1	C12H25N6O5S
MAM03443luLI	arggluglu[luLI]	Arginyl-Glutamyl-Glutamate	luLI	-1	C16H27N6O8
MAM03443fe	arggluglu[fe]	Arginyl-Glutamyl-Glutamate	fe	-1	C16H27N6O8
MAM03444luLI	argglupro[luLI]	Arginyl-Glutamyl-Proline	luLI	0	C16H28N6O6
MAM03444fe	argglupro[fe]	Arginyl-Glutamyl-Proline	fe	0	C16H28N6O6
MAM03445luLI	argglygly[luLI]	Arginyl-Glycyl-Glycine	luLI	1	C10H21N6O4
MAM03445fe	argglygly[fe]	Arginyl-Glycyl-Glycine	fe	1	C10H21N6O4
MAM03446luLI	arghisthr[luLI]	Arginyl-Histidyl-Threonine	luLI	1	C16H29N8O5
MAM03446fe	arghisthr[fe]	Arginyl-Histidyl-Threonine	fe	1	C16H29N8O5
MAM03447luLI	argleuphe[luLI]	Arginyl-Leucyl-Phenylalanine	luLI	1	C21H35N6O4
MAM03447fe	argleuphe[fe]	Arginyl-Leucyl-Phenylalanine	fe	1	C21H35N6O4
MAM03448luLI	arglysasp[luLI]	Arginyl-Lysyl-Aspartate	luLI	1	C16H32N7O6
MAM03448fe	arglysasp[fe]	Arginyl-Lysyl-Aspartate	fe	1	C16H32N7O6
MAM03449luLI	argphearg[luLI]	Arginyl-Phenylalanine-Arginine	luLI	2	C21H37N9O4
MAM03449fe	argphearg[fe]	Arginyl-Phenylalanine-Arginine	fe	2	C21H37N9O4
MAM03450luLI	argpromet[luLI]	Arginyl-Prolyl-Methionine	luLI	1	C16H31N6O4S
MAM03450fe	argpromet[fe]	Arginyl-Prolyl-Methionine	fe	1	C16H31N6O4S
MAM03451luLI	argprothr[luLI]	Arginyl-Prolyl-Threonine	luLI	1	C15H29N6O5
MAM03451fe	argprothr[fe]	Arginyl-Prolyl-Threonine	fe	1	C15H29N6O5
MAM03452luLI	argserser[luLI]	Arginyl-Seryl-Serine	luLI	1	C12H25N6O6
MAM03452fe	argserser[fe]	Arginyl-Seryl-Serine	fe	1	C12H25N6O6
MAM03453luLI	argtyrval[luLI]	Argtyrval	luLI	1	C20H33N6O5
MAM03453fe	argtyrval[fe]	Argtyrval	fe	1	C20H33N6O5
MAM03454luLI	argvalcys[luLI]	Arginyl-Valyl-Cysteine	luLI	1	C14H29N6O4S
MAM03454fe	argvalcys[fe]	Arginyl-Valyl-Cysteine	fe	1	C14H29N6O4S
MAM03455luLI	argvaltrp[luLI]	Arginyl-Valyl-Tryptophan	luLI	1	C22H34N7O4
MAM03455fe	argvaltrp[fe]	Arginyl-Valyl-Tryptophan	fe	1	C22H34N7O4
MAM03456luLI	asnasnarg[luLI]	Asparaginyl-Asparaginyl-Arginine	luLI	1	C14H27N8O6
MAM03456fe	asnasnarg[fe]	Asparaginyl-Asparaginyl-Arginine	fe	1	C14H27N8O6
MAM03457luLI	asncyscys[luLI]	Asparaginyl-Cysteinyl-Cysteine	luLI	0	C10H18N4O5S2
MAM03457fe	asncyscys[fe]	Asparaginyl-Cysteinyl-Cysteine	fe	0	C10H18N4O5S2
MAM03458luLI	asnmetpro[luLI]	Asparaginyl-Methionyl-Proline	luLI	0	C14H24N4O5S
MAM03458fe	asnmetpro[fe]	Asparaginyl-Methionyl-Proline	fe	0	C14H24N4O5S
MAM03459luLI	asnpheasp[luLI]	Asparaginyl-Phenylalanyl-Aspartate	luLI	-1	C17H21N4O7
MAM03459fe	asnpheasp[fe]	Asparaginyl-Phenylalanyl-Aspartate	fe	-1	C17H21N4O7
MAM03460luLI	asnphecys[luLI]	Asparaginyl-Phenylalanyl-Cysteine	luLI	0	C16H22N4O5S
MAM03460fe	asnphecys[fe]	Asparaginyl-Phenylalanyl-Cysteine	fe	0	C16H22N4O5S
MAM03461luLI	asntyrgly[luLI]	Asparaginyl-Tyrosyl-Glycine	luLI	0	C15H20N4O6
MAM03461fe	asntyrgly[fe]	Asparaginyl-Tyrosyl-Glycine	fe	0	C15H20N4O6
MAM03462luLI	asntyrphe[luLI]	Asparaginyl-Tyrosyl-Phenylalanine	luLI	0	C22H26N4O6
MAM03462fe	asntyrphe[fe]	Asparaginyl-Tyrosyl-Phenylalanine	fe	0	C22H26N4O6
MAM03463luLI	asntyrthr[luLI]	Asparaginyl-Tyrosyl-Threonine	luLI	0	C17H24N4O7
MAM03463fe	asntyrthr[fe]	Asparaginyl-Tyrosyl-Threonine	fe	0	C17H24N4O7
MAM03464luLI	aspalaarg[luLI]	Asparaginyl-Alanyl-Arginine	luLI	0	C13H24N6O6
MAM03464fe	aspalaarg[fe]	Asparaginyl-Alanyl-Arginine	fe	0	C13H24N6O6
MAM03465luLI	aspasnglu[luLI]	Aspartyl-Asparaginyl-Glutamate	luLI	-2	C13H18N4O9
MAM03465fe	aspasnglu[fe]	Aspartyl-Asparaginyl-Glutamate	fe	-2	C13H18N4O9
MAM03466luLI	aspglu[luLI]	Aspartyl-Glutamate	luLI	-2	C9H12N2O7
MAM03466fe	aspglu[fe]	Aspartyl-Glutamate	fe	-2	C9H12N2O7
MAM03467luLI	aspglupro[luLI]	Aspartyl-Glutamyl-Proline	luLI	-2	C14H19N3O8
MAM03467fe	aspglupro[fe]	Aspartyl-Glutamyl-Proline	fe	-2	C14H19N3O8
MAM03468luLI	aspglutrp[luLI]	Aspartyl-Glutamyl-Tryptophan	luLI	-2	C20H22N4O8
MAM03468fe	aspglutrp[fe]	Aspartyl-Glutamyl-Tryptophan	fe	-2	C20H22N4O8
MAM03469luLI	asphiscys[luLI]	Aspartyl-Histidyl-Cysteine	luLI	-1	C13H18N5O6S
MAM03469fe	asphiscys[fe]	Aspartyl-Histidyl-Cysteine	fe	-1	C13H18N5O6S
MAM03470luLI	asphispro[luLI]	Aspartyl-Histidyl-Proline	luLI	-1	C15H20N5O6
MAM03470fe	asphispro[fe]	Aspartyl-Histidyl-Proline	fe	-1	C15H20N5O6
MAM03471luLI	asplysglu[luLI]	Aspartyl-Lysyl-Glutamate	luLI	-1	C15H25N4O8
MAM03471fe	asplysglu[fe]	Aspartyl-Lysyl-Glutamate	fe	-1	C15H25N4O8
MAM03472luLI	asplyshis[luLI]	Aspartyl-Lysyl-Histidine	luLI	0	C16H26N6O6
MAM03472fe	asplyshis[fe]	Aspartyl-Lysyl-Histidine	fe	0	C16H26N6O6
MAM03473luLI	aspmetasp[luLI]	Aspartyl-Methionyl-Aspartate	luLI	-2	C13H19N3O8S
MAM03473fe	aspmetasp[fe]	Aspartyl-Methionyl-Aspartate	fe	-2	C13H19N3O8S
MAM03474luLI	aspprolys[luLI]	Aspartyl-Prolyl-Lysine	luLI	0	C15H26N4O6
MAM03474fe	aspprolys[fe]	Aspartyl-Prolyl-Lysine	fe	0	C15H26N4O6
MAM03475luLI	aspvalasn[luLI]	Aspartyl-Valyl-Asparagine	luLI	-1	C13H21N4O7
MAM03475fe	aspvalasn[fe]	Aspartyl-Valyl-Asparagine	fe	-1	C13H21N4O7
MAM03527luLI	cysasnmet[luLI]	Cystyl-Asparaginyl-Methionine	luLI	0	C12H22N4O5S2
MAM03527fe	cysasnmet[fe]	Cystyl-Asparaginyl-Methionine	fe	0	C12H22N4O5S2
MAM03528luLI	cysaspphe[luLI]	Cystyl-Aspartyl-Phenylalanine	luLI	-1	C16H20N3O6S
MAM03528fe	cysaspphe[fe]	Cystyl-Aspartyl-Phenylalanine	fe	-1	C16H20N3O6S
MAM03529luLI	cyscys[luLI]	Cystyl-Cysteine	luLI	0	C6H12N2O3S2
MAM03529fe	cyscys[fe]	Cystyl-Cysteine	fe	0	C6H12N2O3S2
MAM03530luLI	cysglnmet[luLI]	Cystyl-Glutaminyl-Methionine	luLI	0	C13H24N4O5S2
MAM03530fe	cysglnmet[fe]	Cystyl-Glutaminyl-Methionine	fe	0	C13H24N4O5S2
MAM03531luLI	cysgluhis[luLI]	Cystyl-Glutamyl-Histidine	luLI	-1	C14H20N5O6S
MAM03531fe	cysgluhis[fe]	Cystyl-Glutamyl-Histidine	fe	-1	C14H20N5O6S
MAM03532luLI	cysglutrp[luLI]	Cystyl-Glutamyl-Tryptophan	luLI	-1	C19H23N4O6S
MAM03532fe	cysglutrp[fe]	Cystyl-Glutamyl-Tryptophan	fe	-1	C19H23N4O6S
MAM03533luLI	cysleuthr[luLI]	Cystyl-Leucyl-Threonine	luLI	0	C13H25N3O5S
MAM03533fe	cysleuthr[fe]	Cystyl-Leucyl-Threonine	fe	0	C13H25N3O5S
MAM03534luLI	cyssermet[luLI]	Cystyl-Seryl-Methionine	luLI	0	C11H21N3O5S2
MAM03534fe	cyssermet[fe]	Cystyl-Seryl-Methionine	fe	0	C11H21N3O5S2
MAM03535luLI	cystyrasn[luLI]	Cystyl-Tyrosyl-Asparagine	luLI	0	C16H22N4O6S
MAM03535fe	cystyrasn[fe]	Cystyl-Tyrosyl-Asparagine	fe	0	C16H22N4O6S
MAM03596luLI	glnasngln[luLI]	Glutaminyl-Asparaginyl-Glutamine	luLI	0	C14H24N6O7
MAM03596fe	glnasngln[fe]	Glutaminyl-Asparaginyl-Glutamine	fe	0	C14H24N6O7
MAM03597luLI	glnhishis[luLI]	Glutaminyl-Histidyl-Histidine	luLI	0	C17H24N8O5
MAM03597fe	glnhishis[fe]	Glutaminyl-Histidyl-Histidine	fe	0	C17H24N8O5
MAM03598luLI	glnhislys[luLI]	Glutaminyl-Histidyl-Lysine	luLI	-1	C17H30N7O5
MAM03598fe	glnhislys[fe]	Glutaminyl-Histidyl-Lysine	fe	-1	C17H30N7O5
MAM03599luLI	glnlyslys[luLI]	Glutaminyl-Lysyl-Lysine	luLI	-2	C17H36N6O5
MAM03599fe	glnlyslys[fe]	Glutaminyl-Lysyl-Lysine	fe	-2	C17H36N6O5
MAM03600luLI	glnlystrp[luLI]	Glutaminyl-Lysyl-Tryptophan	luLI	1	C22H33N6O5
MAM03600fe	glnlystrp[fe]	Glutaminyl-Lysyl-Tryptophan	fe	1	C22H33N6O5
MAM03601luLI	glnproglu[luLI]	Glutaminyl-Prolyl-Glutamate	luLI	-1	C15H23N4O7
MAM03601fe	glnproglu[fe]	Glutaminyl-Prolyl-Glutamate	fe	-1	C15H23N4O7
MAM03602luLI	glntrpglu[luLI]	Glutaminyl-Tryptophanyl-Glutamate	luLI	-1	C21H26N5O7
MAM03602fe	glntrpglu[fe]	Glutaminyl-Tryptophanyl-Glutamate	fe	-1	C21H26N5O7
MAM03603luLI	glntyrleu[luLI]	Glutaminyl-Tyrosyl-Leucine	luLI	0	C20H30N4O6
MAM03603fe	glntyrleu[fe]	Glutaminyl-Tyrosyl-Leucine	fe	0	C20H30N4O6
MAM03606luLI	gluargleu[luLI]	Glutaminyl-Arginyl-Leucine	luLI	0	C17H32N6O6
MAM03606fe	gluargleu[fe]	Glutaminyl-Arginyl-Leucine	fe	0	C17H32N6O6
MAM03607luLI	gluasnleu[luLI]	Glutaminyl-Asparaginyl-Leucine	luLI	-1	C15H25N4O7
MAM03607fe	gluasnleu[fe]	Glutaminyl-Asparaginyl-Leucine	fe	-1	C15H25N4O7
MAM03608luLI	gluglu[luLI]	Glutamyl-Glutamate	luLI	-2	C10H14N2O7
MAM03608fe	gluglu[fe]	Glutamyl-Glutamate	fe	-2	C10H14N2O7
MAM03609luLI	gluilelys[luLI]	Glutamyl-Isoleucyl-Lysine	luLI	0	C17H32N4O6
MAM03609fe	gluilelys[fe]	Glutamyl-Isoleucyl-Lysine	fe	0	C17H32N4O6
MAM03610luLI	gluleu[luLI]	Glutamyl-Leucine	luLI	-1	C11H19N2O5
MAM03610fe	gluleu[fe]	Glutamyl-Leucine	fe	-1	C11H19N2O5
MAM03611luLI	glumet[luLI]	Glutamyl-Methionine	luLI	-1	C10H17N2O5S
MAM03611fe	glumet[fe]	Glutamyl-Methionine	fe	-1	C10H17N2O5S
MAM03612luLI	glumethis[luLI]	Glutamyl-Methioninyl-Histidine	luLI	-1	C16H24N5O6S
MAM03612fe	glumethis[fe]	Glutamyl-Methioninyl-Histidine	fe	-1	C16H24N5O6S
MAM03616luLI	gluthr[luLI]	Glutamyl-Threonine	luLI	-1	C9H15N2O6
MAM03616fe	gluthr[fe]	Glutamyl-Threonine	fe	-1	C9H15N2O6
MAM03617luLI	gluthrlys[luLI]	Glutamyl-Threonyl-Lysine	luLI	0	C15H28N4O7
MAM03617fe	gluthrlys[fe]	Glutamyl-Threonyl-Lysine	fe	0	C15H28N4O7
MAM03618luLI	glutrpala[luLI]	Glutamyl-Tryptophanyl-Alanine	luLI	-1	C19H23N4O6
MAM03618fe	glutrpala[fe]	Glutamyl-Tryptophanyl-Alanine	fe	-1	C19H23N4O6
MAM03624luLI	glyhisasn[luLI]	Glycyl-Histidyl-Asparagine	luLI	0	C12H18N6O5
MAM03624fe	glyhisasn[fe]	Glycyl-Histidyl-Asparagine	fe	0	C12H18N6O5
MAM03625luLI	glyhislys[luLI]	Glycyl-Histidyl-Lysine	luLI	1	C14H25N6O4
MAM03625fe	glyhislys[fe]	Glycyl-Histidyl-Lysine	fe	1	C14H25N6O4
MAM03627luLI	glylyscys[luLI]	Glycyl-Lysyl-Cysteine	luLI	1	C11H23N4O4S
MAM03627fe	glylyscys[fe]	Glycyl-Lysyl-Cysteine	fe	1	C11H23N4O4S
MAM03628luLI	glylysphe[luLI]	Glycyl-Lysyl-Phenylalanine	luLI	1	C17H27N4O4
MAM03628fe	glylysphe[fe]	Glycyl-Lysyl-Phenylalanine	fe	1	C17H27N4O4
MAM03632luLI	glytyrlys[luLI]	Glycyl-Tyrosyl-Lysine	luLI	1	C17H27N4O5
MAM03632fe	glytyrlys[fe]	Glycyl-Tyrosyl-Lysine	fe	1	C17H27N4O5
MAM03633luLI	glyvalhis[luLI]	Glycyl-Valyl-Histidine	luLI	0	C13H21N5O4
MAM03633fe	glyvalhis[fe]	Glycyl-Valyl-Histidine	fe	0	C13H21N5O4
MAM03662luLI	hisargcys[luLI]	Histidyl-Arginyl-Cysteine	luLI	1	C15H27N8O4S
MAM03662fe	hisargcys[fe]	Histidyl-Arginyl-Cysteine	fe	1	C15H27N8O4S
MAM03663luLI	hisargser[luLI]	Histidyl-Arginyl-Serine	luLI	1	C15H27N8O5
MAM03663fe	hisargser[fe]	Histidyl-Arginyl-Serine	fe	1	C15H27N8O5
MAM03664luLI	hisasp[luLI]	Histidyl-Aspartate	luLI	-1	C10H13N4O5
MAM03664fe	hisasp[fe]	Histidyl-Aspartate	fe	-1	C10H13N4O5
MAM03665luLI	hiscyscys[luLI]	Histidyl-Cystyl-Cysteine	luLI	0	C12H19N5O4S2
MAM03665fe	hiscyscys[fe]	Histidyl-Cystyl-Cysteine	fe	0	C12H19N5O4S2
MAM03666luLI	hisglnala[luLI]	Histidyl-Glutaminyl-Alanine	luLI	0	C14H22N6O5
MAM03666fe	hisglnala[fe]	Histidyl-Glutaminyl-Alanine	fe	0	C14H22N6O5
MAM03667luLI	hisglu[luLI]	Histidyl-Glutamate	luLI	-1	C11H15N4O5
MAM03667fe	hisglu[fe]	Histidyl-Glutamate	fe	-1	C11H15N4O5
MAM03668luLI	hisglugln[luLI]	Histidyl-Glutamyl-Glutamine	luLI	-1	C16H23N6O7
MAM03668fe	hisglugln[fe]	Histidyl-Glutamyl-Glutamine	fe	-1	C16H23N6O7
MAM03669luLI	hisglylys[luLI]	Histidyl-Lysyl-Lysine	luLI	1	C14H25N6O4
MAM03669fe	hisglylys[fe]	Histidyl-Lysyl-Lysine	fe	1	C14H25N6O4
MAM03670luLI	hishislys[luLI]	Histidyl-Histidyl-Lysine	luLI	1	C18H29N8O4
MAM03670fe	hishislys[fe]	Histidyl-Histidyl-Lysine	fe	1	C18H29N8O4
MAM03671luLI	hislysala[luLI]	Histidyl-Lysyl-Alanine	luLI	1	C15H27N6O4
MAM03671fe	hislysala[fe]	Histidyl-Lysyl-Alanine	fe	1	C15H27N6O4
MAM03672luLI	hislysglu[luLI]	Histidyl-Lysyl-Glutamate	luLI	0	C17H28N6O6
MAM03672fe	hislysglu[fe]	Histidyl-Lysyl-Glutamate	fe	0	C17H28N6O6
MAM03673luLI	hislysile[luLI]	Histidyl-Lysyl-Isoleucine	luLI	1	C18H33N6O4
MAM03673fe	hislysile[fe]	Histidyl-Lysyl-Isoleucine	fe	1	C18H33N6O4
MAM03674luLI	hislysthr[luLI]	Histidyl-Lysyl-Threonine	luLI	1	C16H29N6O5
MAM03674fe	hislysthr[fe]	Histidyl-Lysyl-Threonine	fe	1	C16H29N6O5
MAM03675luLI	hislysval[luLI]	Histidyl-Lysyl-Valine	luLI	1	C17H31N6O4
MAM03675fe	hislysval[fe]	Histidyl-Lysyl-Valine	fe	1	C17H31N6O4
MAM03676luLI	hismet[luLI]	Histidyl-Methionine	luLI	0	C11H18N4O3S
MAM03676fe	hismet[fe]	Histidyl-Methionine	fe	0	C11H18N4O3S
MAM03677luLI	hismetgln[luLI]	Histidyl-Methionyl-Glutamine	luLI	0	C16H26N6O5S
MAM03677fe	hismetgln[fe]	Histidyl-Methionyl-Glutamine	fe	0	C16H26N6O5S
MAM03678luLI	hisphearg[luLI]	Histidyl-Phenylalanyl-Arginine	luLI	1	C21H31N8O4
MAM03678fe	hisphearg[fe]	Histidyl-Phenylalanyl-Arginine	fe	1	C21H31N8O4
MAM03679luLI	hisprolys[luLI]	Histidyl-Prolyl-Lysine	luLI	1	C17H29N6O4
MAM03679fe	hisprolys[fe]	Histidyl-Prolyl-Lysine	fe	1	C17H29N6O4
MAM03680luLI	histrphis[luLI]	Histidyl-Tryptophanyl-Histidine	luLI	0	C23H26N8O4
MAM03680fe	histrphis[fe]	Histidyl-Tryptophanyl-Histidine	fe	0	C23H26N8O4
MAM03693luLI	ileargile[luLI]	Isoleucyl-Arginyl-Isoleucine	luLI	1	C18H37N6O4
MAM03693fe	ileargile[fe]	Isoleucyl-Arginyl-Isoleucine	fe	1	C18H37N6O4
MAM03694luLI	ileasnhis[luLI]	Isoleucyl-Asparaginyl-Histidine	luLI	0	C16H26N6O5
MAM03694fe	ileasnhis[fe]	Isoleucyl-Asparaginyl-Histidine	fe	0	C16H26N6O5
MAM03695luLI	ileasp[luLI]	Isolecyl-Aspartate	luLI	-1	C10H17N2O5
MAM03695fe	ileasp[fe]	Isolecyl-Aspartate	fe	-1	C10H17N2O5
MAM03696luLI	ileglnglu[luLI]	Isolecyl-Glutaminyl-Glutamate	luLI	-1	C16H27N4O7
MAM03696fe	ileglnglu[fe]	Isolecyl-Glutaminyl-Glutamate	fe	-1	C16H27N4O7
MAM03697luLI	ileglyarg[luLI]	Isolecyl-Glycyl-Arginine	luLI	1	C14H29N6O4
MAM03697fe	ileglyarg[fe]	Isolecyl-Glycyl-Arginine	fe	1	C14H29N6O4
MAM03698luLI	ileprolys[luLI]	Isolecyl-Prolyl-Lysine	luLI	1	C17H33N4O4
MAM03698fe	ileprolys[fe]	Isolecyl-Prolyl-Lysine	fe	1	C17H33N4O4
MAM03699luLI	ileserarg[luLI]	Isolecyl-Seryl-Arginine	luLI	1	C15H31N6O5
MAM03699fe	ileserarg[fe]	Isolecyl-Seryl-Arginine	fe	1	C15H31N6O5
MAM03700luLI	iletrptyr[luLI]	Isolecyl-Tryptophanyl-Tyrosine	luLI	0	C26H32N4O5
MAM03700fe	iletrptyr[fe]	Isolecyl-Tryptophanyl-Tyrosine	fe	0	C26H32N4O5
MAM03711luLI	leualaarg[luLI]	Leucyl-Alanyl-Arginine	luLI	1	C15H31N6O4
MAM03711fe	leualaarg[fe]	Leucyl-Alanyl-Arginine	fe	1	C15H31N6O4
MAM03712luLI	leuasnasp[luLI]	Leucyl-Asparaginyl-Aspartate	luLI	-1	C14H23N4O7
MAM03712fe	leuasnasp[fe]	Leucyl-Asparaginyl-Aspartate	fe	-1	C14H23N4O7
MAM03713luLI	leuasplys[luLI]	Leucyl-Aspartyl-Lysine	luLI	0	C16H30N4O6
MAM03713fe	leuasplys[fe]	Leucyl-Aspartyl-Lysine	fe	0	C16H30N4O6
MAM03716luLI	leuleutrp[luLI]	Leucyl-Leucyl-Tryptophan	luLI	0	C23H34N4O4
MAM03716fe	leuleutrp[fe]	Leucyl-Leucyl-Tryptophan	fe	0	C23H34N4O4
MAM03717luLI	leupro[luLI]	Leucyl-Proline	luLI	0	C11H20N2O3
MAM03717fe	leupro[fe]	Leucyl-Proline	fe	0	C11H20N2O3
MAM03718luLI	leuproarg[luLI]	Leucyl-Prolyl-Arginine	luLI	1	C17H33N6O4
MAM03718fe	leuproarg[fe]	Leucyl-Prolyl-Arginine	fe	1	C17H33N6O4
MAM03719luLI	leusertrp[luLI]	Leucyl-Seryl-Tryptophan	luLI	0	C20H28N4O5
MAM03719fe	leusertrp[fe]	Leucyl-Seryl-Tryptophan	fe	0	C20H28N4O5
MAM03720luLI	leutrp[luLI]	Leucyl-Tryptophan	luLI	0	C17H23N3O3
MAM03720fe	leutrp[fe]	Leucyl-Tryptophan	fe	0	C17H23N3O3
MAM03721luLI	leutrparg[luLI]	Leucyl-Tryptophanyl-Arginine	luLI	1	C23H36N7O4
MAM03721fe	leutrparg[fe]	Leucyl-Tryptophanyl-Arginine	fe	1	C23H36N7O4
MAM03722luLI	leutyrtyr[luLI]	Leucyl-Tyrosyl-Tyrosine	luLI	0	C24H31N3O6
MAM03722fe	leutyrtyr[fe]	Leucyl-Tyrosyl-Tyrosine	fe	0	C24H31N3O6
MAM03723luLI	leuval[luLI]	Leucyl-Valine	luLI	0	C11H22N2O3
MAM03723fe	leuval[fe]	Leucyl-Valine	fe	0	C11H22N2O3
MAM03738luLI	lysargleu[luLI]	Lysyl-Arginyl-Leucine	luLI	2	C18H38N7O4
MAM03738fe	lysargleu[fe]	Lysyl-Arginyl-Leucine	fe	2	C18H38N7O4
MAM03739luLI	lyscyshis[luLI]	Lysyl-Cysteinyl-Histidine	luLI	1	C15H27N6O4S
MAM03739fe	lyscyshis[fe]	Lysyl-Cysteinyl-Histidine	fe	1	C15H27N6O4S
MAM03740luLI	lysglnphe[luLI]	Lysyl-Glutaminyl-Phenylalanine	luLI	1	C20H32N5O5
MAM03740fe	lysglnphe[fe]	Lysyl-Glutaminyl-Phenylalanine	fe	1	C20H32N5O5
MAM03741luLI	lysgluglu[luLI]	Lysyl-Glutamyl-Glutamate	luLI	-1	C16H27N4O8
MAM03741fe	lysgluglu[fe]	Lysyl-Glutamyl-Glutamate	fe	-1	C16H27N4O8
MAM03742luLI	lyslyslys[luLI]	Lysyl-Lysyl-Lysine	luLI	3	C18H41N6O4
MAM03742fe	lyslyslys[fe]	Lysyl-Lysyl-Lysine	fe	3	C18H41N6O4
MAM03743luLI	lyspheile[luLI]	Lysyl-Phenylalanyl-Isoleucine	luLI	1	C21H35N4O4
MAM03743fe	lyspheile[fe]	Lysyl-Phenylalanyl-Isoleucine	fe	1	C21H35N4O4
MAM03744luLI	lystrparg[luLI]	Lysyl-Tryptophanyl-Arginine	luLI	2	C23H38N8O4
MAM03744fe	lystrparg[fe]	Lysyl-Tryptophanyl-Arginine	fe	2	C23H38N8O4
MAM03745luLI	lystyrile[luLI]	Lysyl-Tyrosyl-Isoleucine	luLI	1	C21H35N4O5
MAM03745fe	lystyrile[fe]	Lysyl-Tyrosyl-Isoleucine	fe	1	C21H35N4O5
MAM03746luLI	lysvalphe[luLI]	Lysyl-Valyl-Phenylalanine	luLI	1	C20H33N4O4
MAM03746fe	lysvalphe[fe]	Lysyl-Valyl-Phenylalanine	fe	1	C20H33N4O4
MAM03747luLI	lysvaltrp[luLI]	Lysyl-Valyl-Tryptophan	luLI	1	C22H34N5O4
